_TimeStep  _MeanReward
32000  -135.81
64000  -132.905
96000  -140.288
128000  -140.84
160000  -155.701
192000  -166.173
224000  -148.69
256000  -145.751
288000  -147.003
320000  -151.204
352000  -180.919
384000  -151.936
416000  -153.165
448000  -173.698
480000  -154.962
512000  -151.629
544000  -155.081
576000  -156.904
608000  -168.428
640000  -168.091
672000  -173.161
704000  -173.264
736000  -175.802
768000  -165.468
800000  -173.299
832000  -146.294
864000  -145.623
896000  -154.314
928000  -161.658
960000  -165.91
992000  -159.432
1024000  -162.981
1056000  -167.227
1088000  -166.913
1120000  -176.613
1152000  -161.198
1184000  -169.027
1216000  -179.831
1248000  -161.022
1280000  -170.676
1312000  -174.104
1344000  -160.725
1376000  -173.366
1408000  -178.451
1440000  -186.904
1472000  -168.783
1504000  -159.708
1536000  -187.992
1568000  -188.701
1600000  -168.993
1632000  -161.448
1664000  -178.841
1696000  -166.44
1728000  -168.015
1760000  -166.372
1792000  -180.916
1824000  -182.928
1856000  -167.056
1888000  -158.42
1920000  -166.706
1952000  -153.7
1984000  -161.353
2016000  -176.62
2048000  -168.266
2080000  -180.106
2112000  -170.433
2144000  -170.36
2176000  -172.783
2208000  -175.757
2240000  -177.098
2272000  -186.883
2304000  -175.818
2336000  -173.784
2368000  -185.527
2400000  -171.518
2432000  -178.96
2464000  -174.388
2496000  -188.88
2528000  -191.607
2560000  -200.438
2592000  -185.885
2624000  -177.435
