_MeanReward,Steps,_Episode,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
-98.7907,15281,20,0.0635586709147,-1.13751505753,2.01155368425,0.0494331834527,0.0415205,-2.26504,2.59263,0.387177,1.11596267641e-17,-4.51193772881,3.75872435702,0.999985557641,-0.0692843892819,-0.500230596811,0.0117092844882,0.0102401471043,-0.00235693,3.68317,0.00191167,1.0,1.0,0.00272488807805,0.738272816827,-3.60425871143
-104.414,15045,40,0.0225458898588,-1.55917364733,2.18565295245,0.0478391144696,-0.0204855,-2.55423,2.80452,0.392965,1.1334679733e-17,-7.07822356362,4.55844655284,0.999967225753,-0.0746550876586,-0.508289721553,0.018588772571,0.00987737480168,-0.00560456,3.6531,0.00432527,1.0,1.0,0.00429039682271,0.566385687051,-0.126345203395
-103.978,25627,60,0.0233573700473,-1.30892134217,1.599,0.0425247578315,-0.0215682,-2.73588,2.69463,0.38232,1.10905331995e-17,-9.17579913819,6.8784972985,0.999955575474,-0.0627984536328,-0.500250352491,0.0154546680715,0.00476283315801,-0.00207137,3.66408,0.00176488,1.0,1.0,0.00341970899063,0.284408020837,-0.313428461259
-86.0222,30463,80,0.0239336588371,-1.41363411624,1.599,0.0400060280906,-0.0272224,-2.8182,2.50609,0.385389,-1.21288849619e-17,-8.32092575236,10.0362346139,0.999954097829,-0.0470024945042,-0.5,0.0127418974993,0.000581906212716,-0.00264737,3.6621,0.00216955,1.0,1.0,0.000417657684545,0.287878238703,-4.1866273525
-95.4476,25992,100,0.0250879137254,-1.91936327763,1.70492141824,0.0416615238808,-0.0342412,-3.01841,2.79097,0.383826,-9.84131212964e-18,-11.4805003453,8.13591130169,0.999953600628,-0.0555405012714,-0.5,0.0166054853711,0.00342322125751,-0.00511411,3.66121,0.00421796,1.0,1.0,0.00199973016594,0.503545674733,-0.289900090776
-81.5037,32000,120,0.0253257765505,-1.48086038914,1.70489761731,0.0380121899198,-0.0266056,-2.72929,2.78997,0.383011,7.1054273576e-18,-6.83054639512,9.68563694787,0.99995294869,-0.0444596931996,-0.0864077391649,0.0101414670242,0.000190376899927,-0.00332586,3.66146,0.00310017,1.0,1.0,0.000174039748013,0.13034141252,-18.076199866
-76.2035,32000,140,0.0263611065882,-1.57540280997,1.72039392157,0.0378392141153,-0.0245036,-2.7091,2.71056,0.385058,2.48689957516e-17,-7.02187962939,11.6872277181,0.999931749525,-0.0427930925742,-0.0826729534981,0.0139735503252,0.000185054624548,-0.00166142,3.67086,0.00147709,0.666666666667,1.0,0.000146134442417,0.220957097373,-9.28050648351
-84.1412,30449,160,0.0285768118129,-1.73811293982,1.599,0.0398377914926,-0.022091,-2.88742,2.70024,0.387096,8.40078113809e-18,-5.9007818329,11.7111774295,0.999938282603,-0.0465518952087,-0.5,0.0183637352491,0.000486951525238,-0.00351673,3.62241,0.00529692,0.666666666667,1.0,0.000178039146592,0.638921319859,-3.39851992261
-73.9137,32000,180,0.0240734020881,-1.70152969859,1.71906070625,0.0341410441602,-0.0171741,-2.98328,2.61792,0.376594,-1.7763568394e-18,-8.37249256022,19.7059892878,0.999919669259,-0.039952030686,-0.0735014916202,0.00479135691958,0.000126830683148,-0.0125167,3.62004,0.00883464,1.0,1.0,7.37058656824e-05,0.421305463468,-5.57820153622
-76.1353,29071,200,0.0299439520854,-1.79996697823,1.98803206136,0.0383700562323,-3.99315e-05,-2.94018,3.17986,0.392494,-2.44416337849e-18,-10.9234808924,11.9238219451,0.999926111001,-0.0430818899015,-0.5,0.00376067324159,0.00118835122061,-0.00289237,3.62773,0.00266378,1.0,1.0,0.00017274134219,0.855703701754,-0.169475578057
