_TimeStep  _MeanReward
4096  -120.559
8192  -124.146
12288  -127.383
16384  -126.485
20480  -130.643
24576  -137.412
28672  -145.921
32768  -145.936
36864  -142.298
40960  -156.116
45056  -161.28
49152  -144.139
53248  -153.268
57344  -150.538
61440  -171.952
65536  -162.864
69632  -162.835
73728  -163.414
77824  -173.115
81920  -163.103
86016  -139.494
90112  -157.498
94208  -174.311
98304  -170.684
102400  -138.223
106496  -152.338
110592  -158.491
114688  -154.865
118784  -162.483
122880  -172.68
126976  -158.797
131072  -183.458
135168  -171.176
139264  -172.067
143360  -185.067
147456  -170.722
151552  -186.11
155648  -172.384
159744  -158.624
163840  -172.837
167936  -164.364
172032  -186.71
176128  -158.635
180224  -171.994
184320  -155.376
188416  -148.312
192512  -187.231
196608  -186.473
200704  -172.837
204800  -163.856
208896  -158.748
212992  -146.48
217088  -173.189
221184  -172.759
225280  -160.108
229376  -186.993
233472  -184.931
237568  -132.335
241664  -134.781
245760  -132.979
249856  -128.353
253952  -150.358
258048  -124.936
262144  -131.204
266240  -128.382
270336  -168.966
274432  -126.241
278528  -125.538
282624  -125.52
286720  -125.138
290816  -129.504
294912  -127.384
299008  -128.884
303104  -129.892
307200  -125.362
311296  -126.02
315392  -124.285
319488  -125.814
323584  -128.993
327680  -127.691
331776  -123.109
335872  -126.51
339968  -131.231
344064  -127.596
348160  -124.453
352256  -124.203
356352  -129.717
360448  -128.46
364544  -126.598
368640  -122.377
372736  -123.352
376832  -127.126
380928  -126.419
385024  -130.409
389120  -123.236
393216  -128.437
397312  -126.62
401408  -123.338
405504  -126.225
409600  -124.743
413696  -127.702
417792  -122.175
421888  -126.207
425984  -125.323
430080  -119.61
434176  -153.503
438272  -117.429
442368  -126.333
446464  -126.131
450560  -124.106
454656  -123.531
458752  -124.67
462848  -147.809
466944  -117.397
471040  -123.865
475136  -121.448
479232  -125.203
483328  -123.843
487424  -125.53
491520  -124.974
495616  -122.272
499712  -124.562
503808  -130.459
507904  -128.543
512000  -130.818
516096  -129.122
520192  -128.0
524288  -124.199
528384  -122.567
532480  -123.06
536576  -127.138
540672  -123.368
544768  -131.838
548864  -130.202
552960  -131.227
557056  -129.647
561152  -124.354
565248  -133.554
569344  -129.157
573440  -127.649
577536  -131.142
581632  -131.061
585728  -124.822
589824  -128.675
593920  -128.595
598016  -128.725
602112  -125.721
606208  -132.476
610304  -128.539
614400  -128.649
618496  -128.217
622592  -127.114
626688  -125.585
630784  -130.134
634880  -129.647
638976  -129.983
643072  -125.242
647168  -129.097
651264  -124.996
655360  -128.213
659456  -134.012
663552  -127.16
667648  -124.854
671744  -128.143
675840  -127.813
679936  -126.048
684032  -134.538
688128  -126.106
692224  -128.033
696320  -130.003
700416  -127.479
704512  -128.886
708608  -127.671
712704  -124.266
716800  -125.549
720896  -126.271
724992  -127.247
729088  -125.918
733184  -126.672
737280  -128.258
741376  -133.368
745472  -129.65
749568  -155.796
753664  -129.783
757760  -125.326
761856  -126.554
765952  -127.246
770048  -127.371
774144  -128.376
778240  -129.744
782336  -127.789
786432  -128.152
790528  -127.774
794624  -127.8
798720  -127.123
802816  -130.28
806912  -124.894
811008  -127.285
815104  -130.296
819200  -130.519
823296  -128.444
827392  -129.554
831488  -130.047
835584  -130.029
839680  -129.758
843776  -130.415
847872  -131.756
851968  -130.344
856064  -129.644
860160  -128.975
864256  -126.971
868352  -129.236
872448  -129.045
876544  -129.461
880640  -130.127
884736  -130.112
888832  -130.19
892928  -127.443
897024  -130.632
901120  -130.308
905216  -130.681
909312  -130.358
913408  -129.876
917504  -128.57
921600  -129.767
925696  -130.742
929792  -131.557
933888  -127.75
937984  -127.943
942080  -130.511
946176  -134.417
950272  -130.744
954368  -133.546
958464  -134.323
962560  -130.125
966656  -130.713
970752  -133.565
974848  -131.712
978944  -131.544
983040  -129.844
987136  -134.375
991232  -132.109
995328  -131.413
999424  -132.101
1003520  -132.63
1007616  -131.475
1011712  -132.455
1015808  -127.306
1019904  -131.218
1024000  -132.854
1028096  -130.22
1032192  -129.465
1036288  -129.943
1040384  -129.02
1044480  -131.99
1048576  -129.884
1052672  -128.778
1056768  -131.94
1060864  -130.9
1064960  -129.503
1069056  -127.76
1073152  -132.123
1077248  -129.74
1081344  -128.215
1085440  -128.856
1089536  -130.531
1093632  -130.513
1097728  -131.604
1101824  -128.839
1105920  -129.792
1110016  -130.864
1114112  -129.299
1118208  -127.439
1122304  -130.188
1126400  -127.914
1130496  -131.729
1134592  -132.107
1138688  -133.918
1142784  -128.935
1146880  -130.129
1150976  -129.354
1155072  -129.189
1159168  -131.866
1163264  -128.232
1167360  -132.067
1171456  -131.47
1175552  -130.645
1179648  -126.815
1183744  -127.169
1187840  -129.236
1191936  -126.471
1196032  -126.73
1200128  -131.352
1204224  -128.048
1208320  -133.118
1212416  -131.548
1216512  -135.648
1220608  -130.75
1224704  -135.338
1228800  -137.485
1232896  -129.844
1236992  -134.342
1241088  -131.907
1245184  -131.424
1249280  -129.703
1253376  -130.427
1257472  -127.995
1261568  -130.861
1265664  -132.122
1269760  -129.033
1273856  -131.428
1277952  -129.227
1282048  -127.863
1286144  -129.624
1290240  -131.32
1294336  -133.982
1298432  -133.512
1302528  -130.694
1306624  -130.524
1310720  -130.488
1314816  -128.843
1318912  -131.125
1323008  -132.975
1327104  -130.152
1331200  -128.69
1335296  -127.75
1339392  -167.381
1343488  -135.392
1347584  -130.561
1351680  -130.144
1355776  -128.905
1359872  -129.715
1363968  -132.839
1368064  -132.961
1372160  -128.817
1376256  -125.878
1380352  -127.437
1384448  -126.731
1388544  -122.185
1392640  -127.751
1396736  -128.114
1400832  -130.979
1404928  -125.066
1409024  -125.412
1413120  -130.785
1417216  -129.928
1421312  -127.116
1425408  -129.427
1429504  -128.157
1433600  -129.329
1437696  -127.505
1441792  -127.919
1445888  -122.988
1449984  -125.892
1454080  -125.673
1458176  -122.772
1462272  -124.091
1466368  -132.651
1470464  -126.209
1474560  -131.074
1478656  -129.41
1482752  -123.421
1486848  -122.697
1490944  -126.986
1495040  -131.7
1499136  -123.023
1503232  -123.348
1507328  -124.363
1511424  -123.497
1515520  -125.586
1519616  -124.297
1523712  -126.933
1527808  -126.56
1531904  -130.579
1536000  -127.202
1540096  -131.207
1544192  -125.207
1548288  -124.604
1552384  -125.1
1556480  -124.012
1560576  -122.929
1564672  -124.952
1568768  -126.235
1572864  -127.275
1576960  -127.361
1581056  -125.215
1585152  -126.222
1589248  -124.495
1593344  -125.108
1597440  -124.785
1601536  -126.395
1605632  -126.809
1609728  -124.402
1613824  -123.246
1617920  -128.336
1622016  -127.44
1626112  -125.47
1630208  -125.134
1634304  -125.248
1638400  -125.607
1642496  -127.37
1646592  -125.68
1650688  -125.804
1654784  -123.706
1658880  -126.26
1662976  -124.852
1667072  -123.302
1671168  -123.36
1675264  -120.976
1679360  -121.931
1683456  -124.852
1687552  -123.01
1691648  -123.95
1695744  -125.296
1699840  -125.697
1703936  -122.785
1708032  -129.344
1712128  -123.46
1716224  -126.073
1720320  -125.05
1724416  -127.127
1728512  -129.144
1732608  -127.742
1736704  -129.053
1740800  -126.359
1744896  -126.66
1748992  -123.903
1753088  -128.166
1757184  -125.823
1761280  -124.713
1765376  -124.343
1769472  -124.818
1773568  -129.491
1777664  -125.359
1781760  -125.261
1785856  -126.329
1789952  -124.454
1794048  -124.304
1798144  -128.729
1802240  -122.891
1806336  -123.953
1810432  -123.484
1814528  -126.059
1818624  -126.727
1822720  -123.147
1826816  -125.306
1830912  -125.935
1835008  -130.603
1839104  -130.009
1843200  -124.852
1847296  -126.18
1851392  -128.322
1855488  -127.366
1859584  -127.207
1863680  -127.309
1867776  -128.209
1871872  -130.516
1875968  -129.352
1880064  -126.744
1884160  -125.39
1888256  -122.33
1892352  -123.503
1896448  -123.558
1900544  -131.767
1904640  -122.018
1908736  -154.468
1912832  -124.757
1916928  -126.728
1921024  -123.958
1925120  -128.581
1929216  -124.114
1933312  -125.575
1937408  -128.077
1941504  -124.337
1945600  -122.079
1949696  -126.265
1953792  -126.655
1957888  -132.531
1961984  -125.101
1966080  -126.687
1970176  -126.824
1974272  -128.287
1978368  -120.475
1982464  -123.933
1986560  -127.093
1990656  -126.017
1994752  -124.369
1998848  -124.682
2002944  -123.901
2007040  -125.678
2011136  -121.868
2015232  -125.95
2019328  -122.381
2023424  -124.907
2027520  -125.186
2031616  -129.811
2035712  -168.601
2039808  -126.568
2043904  -119.512
2048000  -128.646
2052096  -124.355
2056192  -125.628
2060288  -125.129
2064384  -120.798
2068480  -122.795
2072576  -127.465
2076672  -126.291
2080768  -125.124
2084864  -126.938
2088960  -128.054
2093056  -129.03
2097152  -123.561
2101248  -124.559
2105344  -124.319
2109440  -123.078
2113536  -125.253
2117632  -125.484
2121728  -122.869
2125824  -125.948
2129920  -124.262
2134016  -126.937
2138112  -126.551
2142208  -126.699
2146304  -122.576
2150400  -124.378
2154496  -124.937
2158592  -126.744
2162688  -126.897
2166784  -150.907
2170880  -124.892
2174976  -144.785
2179072  -145.976
2183168  -155.782
2187264  -125.527
2191360  -169.992
2195456  -157.63
2199552  -126.115
2203648  -126.55
2207744  -148.321
2211840  -143.423
2215936  -150.818
2220032  -124.143
2224128  -150.764
2228224  -140.762
2232320  -124.15
2236416  -187.218
2240512  -127.011
2244608  -138.995
2248704  -144.994
2252800  -129.124
2256896  -125.442
2260992  -123.971
2265088  -125.33
2269184  -126.229
2273280  -124.23
2277376  -129.787
2281472  -124.95
2285568  -137.439
2289664  -144.072
2293760  -148.038
2297856  -139.612
