_TimeStep  _MeanReward
3334144  -123.349
3338240  -121.659
3342336  -135.045
3346432  -121.398
3350528  -119.761
3354624  -124.674
3358720  -120.398
3362816  -124.887
3366912  -113.571
3371008  -114.922
3375104  -114.01
3379200  -114.992
3383296  -113.68
3387392  -114.152
3391488  -110.589
3395584  -118.294
3399680  -109.691
3403776  -116.703
3407872  -110.33
3411968  -109.413
3416064  -95.0135
3420160  -102.508
3424256  -96.653
3428352  -105.132
3432448  -93.8455
3436544  -96.0313
3440640  -96.0336
3444736  -129.054
3448832  -97.3665
3452928  -96.4706
3457024  -97.0009
3461120  -96.7061
3465216  -99.0685
3469312  -94.2948
3473408  -120.496
3477504  -92.9941
3481600  -102.06
3485696  -96.2342
3489792  -108.897
3493888  -101.745
3497984  -99.4852
3502080  -104.258
3506176  -97.858
3510272  -101.588
3514368  -108.002
3518464  -99.4396
3522560  -96.6278
3526656  -98.949
3530752  -97.2162
3534848  -98.5608
3538944  -93.6546
3543040  -95.7235
3547136  -98.6889
3551232  -90.3682
3555328  -149.189
3559424  -118.063
3563520  -96.5039
3567616  -93.5729
3571712  -93.8167
3575808  -88.2656
3579904  -102.728
3584000  -98.792
3588096  -99.5419
3592192  -96.883
3596288  -90.7097
3600384  -95.4965
3604480  -94.1567
3608576  -93.9564
3612672  -88.6243
3616768  -93.53
3620864  -92.7334
3624960  -129.995
3629056  -99.2261
3633152  -93.2446
3637248  -90.9418
3641344  -92.603
3645440  -91.5391
3649536  -103.598
3653632  -91.5839
3657728  -133.045
3661824  -93.5275
3665920  -90.963
3670016  -91.2105
3674112  -89.6177
3678208  -89.4723
3682304  -89.0471
3686400  -90.1573
3690496  -104.295
3694592  -95.0976
3698688  -94.2233
3702784  -97.9174
3706880  -107.337
3710976  -110.622
3715072  -108.723
3719168  -112.32
3723264  -111.747
3727360  -109.371
3731456  -103.659
3735552  -106.149
3739648  -99.5161
3743744  -105.878
3747840  -99.619
3751936  -98.6322
3756032  -97.5575
3760128  -105.667
3764224  -104.163
3768320  -101.203
3772416  -97.1358
3776512  -100.238
3780608  -101.072
3784704  -94.6967
3788800  -93.2049
3792896  -100.664
3796992  -112.436
3801088  -102.88
3805184  -102.347
3809280  -109.802
3813376  -111.479
3817472  -116.589
3821568  -113.977
3825664  -122.973
3829760  -122.205
3833856  -119.801
3837952  -113.681
3842048  -110.56
3846144  -113.958
3850240  -113.417
3854336  -110.175
3858432  -110.565
3862528  -107.414
3866624  -107.486
3870720  -108.788
3874816  -101.089
3878912  -114.127
3883008  -121.887
3887104  -109.962
3891200  -108.112
3895296  -110.943
3899392  -109.885
3903488  -101.662
3907584  -104.116
3911680  -98.7376
3915776  -90.606
3919872  -100.8
3923968  -90.9683
3928064  -99.8052
3932160  -96.9918
3936256  -91.9142
3940352  -94.8194
3944448  -92.0469
3948544  -97.9691
3952640  -102.659
3956736  -87.3187
3960832  -100.175
3964928  -97.5025
3969024  -97.8101
3973120  -95.2664
3977216  -95.3588
3981312  -100.97
3985408  -104.189
3989504  -94.1521
3993600  -104.288
3997696  -96.8232
4001792  -94.5722
4005888  -95.4818
4009984  -97.4203
4014080  -91.3922
4018176  -89.7674
4022272  -91.2411
4026368  -98.6952
4030464  -95.6022
4034560  -96.626
4038656  -97.9736
4042752  -100.527
4046848  -88.0741
4050944  -91.949
4055040  -94.348
4059136  -88.6255
4063232  -98.6914
4067328  -95.7743
4071424  -93.5938
4075520  -91.1775
4079616  -96.3944
4083712  -91.0119
4087808  -87.6728
4091904  -97.1231
4096000  -94.7025
4100096  -97.6902
4104192  -96.6942
4108288  -93.7783
4112384  -94.6942
4116480  -89.1375
4120576  -100.809
4124672  -101.329
4128768  -94.8686
4132864  -100.77
4136960  -96.7931
4141056  -90.7323
4145152  -115.144
4149248  -121.245
4153344  -137.092
4157440  -124.267
4161536  -150.156
4165632  -112.452
4169728  -116.099
4173824  -106.309
4177920  -131.243
4182016  -115.305
4186112  -141.898
4190208  -135.623
4194304  -111.632
4198400  -131.139
4202496  -120.068
4206592  -136.613
4210688  -123.535
