_MeanReward,Steps,_Episode,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
-137.94514,3305,5,-0.13007725733278508,-0.5,-0.0004232256364556222,0.014091194339716945,-5.159765705973496e-17,-6.34878475656141,2.569923349538654,0.9999855244858058,0.0328007365374487,-1.4080254717929699,1.7713590048265222,0.04770630262538932,0.0057805474,-6.5289187,6.322691,2.7375917,0.24911486,7.6750083,0.0010628289,0.6666666666666666,1.0,0.003602058673689313,0.7465754911048796,-0.29031020788365747
-114.49736,1820,10,-0.11996663202060506,-0.5,-0.0009285515989176929,0.016099749859714726,0.0,-5.8625081483637285,4.787442259043142,0.9999746611302286,0.025311313777385124,-1.5083032622471522,1.5989999999999347,0.04604765246609453,0.063062094,-6.1669087,6.8718834,2.7566051,0.27021408,7.6883287,0.0011801255,0.4444444444444444,1.0,0.0043906285221403905,0.7273961627108502,-0.3112914659294119
-106.759155,364,15,-0.4297760856385874,-0.5,-0.35279919681032235,0.0018937339513075337,0.0,-4.551043165270727,1.8351633987490408,0.9999750028164723,0.0730575165117675,-1.407950861024477,1.106529317437446,0.05837259600117742,0.06458035,-4.7405643,5.640923,2.5902505,0.25198355,7.676956,0.00866197,0.4444444444444444,1.0,0.008695899396374515,-2.9219866233821223,-3.0615009477460733
-114.513916,588,20,-0.38561310247631747,-0.5,-0.21941723604046903,0.0072226513835792925,0.0,-3.110843586760036,1.6369163116705638,0.999982915291424,0.038336408061720346,-1.0891513059238391,1.7808821136528006,0.056447557852723144,-0.14231794,-5.0269523,5.585157,2.8015537,0.2766781,7.684979,0.017245168,0.4444444444444444,1.0,0.004722130764828157,0.4422648091226439,-0.27445620704212215
-106.762085,359,25,-0.4298802336957263,-0.5033116538903044,-0.3393194574526025,0.002429232243643175,-1.9792276762119782e-17,-2.948914011523507,2.54836321810837,0.9999719638095285,0.03006853726249701,-1.032228331606193,1.659303419904024,0.058829593412014464,-0.3400092,-6.620769,5.498119,2.92935,0.26374906,7.695395,0.020695884,0.6666666666666666,1.0,0.005073517042100089,-1.0554857482919933,-4.580749233325125
-107.77256,399,30,-0.4283410871160208,-0.5,-0.3583792621121607,0.0018354764965401384,1.4246470892433086e-16,-1.8619701745670603,3.023917161708191,0.9999841445802894,0.0455087581620564,-1.9668318089243004,1.8797133125646879,0.06256534063732808,-0.27579665,-5.776602,4.971495,2.7239218,0.25662595,7.6961355,0.022245983,1.0,1.0,0.009638780329973435,0.06867165607588355,-16.964828418015113
-116.37773,2090,35,-0.14636945226631604,-0.5,-0.0008047841256484389,0.01774639867041199,-5.4395616134744513e-17,-2.5531245968593437,8.086648137660546,0.9999628524677008,0.032388283356981226,-1.009461944102669,1.5989999999999347,0.045971935466542914,-0.15805303,-7.488267,5.676923,2.7778773,0.21269518,7.668524,0.0024668241,0.6666666666666666,1.0,0.0014865738481645127,0.9163891700933753,-0.3207994825366076
-110.583374,3377,40,-0.08626576533918381,-0.5,-0.00020422672969289124,0.007278916306186797,1.6832519650816704e-17,-2.3815145485700007,4.4279394166924675,0.9999624037871471,0.026783845209598235,-0.8178883474914639,1.5989999999999347,0.03642395460971928,-0.22192992,-6.1278386,5.8543396,2.6924238,0.30198628,7.671623,0.007099897,0.6666666666666666,1.0,0.002190322891531508,0.7131096155092704,-0.002588872798421793
-121.55119,3426,45,-0.10337148270342285,-0.5,0.000853307057695929,0.007306318781805541,1.6591774331817868e-17,-2.721470987892971,8.255015671896091,0.9999366201004153,0.026247889691115626,-0.8271415852200011,1.5989999999999347,0.0373621280958204,-0.21146922,-6.9417615,5.6657424,2.747755,0.20005608,7.6789207,0.0037016175,0.4444444444444444,1.0,0.000572528328076736,0.9258179940040191,0.5976130911696929
-125.70903,3456,50,-0.10557701567947081,-0.5,0.0001735885296398919,0.008857992573899694,-4.11193712824132e-17,-10.061732459187684,4.0206623474332215,0.9999598276790725,0.023525248397396916,-1.0506384202845112,1.5989999999999347,0.03758437036804431,-0.16267309,-6.3246226,7.4071016,2.7497408,0.1495345,7.687888,0.0062140175,0.4444444444444444,1.0,0.001958375915156427,0.7869079051217323,0.2803947575792426
