_MeanReward,Steps,_TimeStep,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
-107.353,4096,4096,-0.150659773321,-0.500483567721,0.000474953726808,0.0219998860686,1.38777878078e-17,-4.43549448498,2.49478354731,0.999986420193,0.0197448805617,-1.07371692218,2.07167837341,0.0567969217001,-0.0319846,-7.27202,6.13585,2.71337,-0.0267636,7.67029,0.00413419,0.666666666667,1.0,0.0234595912925,0.284110863608,-0.566074582223
-105.971,4096,8192,-0.118293166723,-0.5,-0.000347173307091,0.01338840229,1.73472347598e-17,-3.49520036901,3.82064066094,0.999975696147,0.0153445322507,-0.938720858985,1.599,0.0466734244185,-0.0622187,-7.06999,5.88581,2.70891,0.037099,7.65858,0.00670103,0.666666666667,1.0,0.00306674475908,-2.38460215017,0.359788837794
-107.242,4096,12288,-0.142637870546,-0.505628163056,0.00115247768159,0.0182632660255,0.0,-3.225655111,4.80804710238,0.999975938508,0.0227129561976,-1.01995690845,1.599,0.0586016470364,-0.050392,-5.94323,6.28869,2.65764,-0.171487,7.65403,0.0125195,0.666666666667,1.0,0.0123889397131,0.576960244678,-0.248433187554
-111.857,4096,16384,-0.086035296274,-0.5,0.000815386359997,0.00448666341784,-5.20417042793e-18,-6.18208582542,4.11574756452,0.999947211566,0.0121372684067,-0.982003496482,1.599,0.0385602742524,-0.065331,-6.3256,6.23115,2.64847,-0.068244,7.70189,0.00753966,0.666666666667,1.0,0.00236666528898,-0.243122607995,0.330557524618
-124.663,4096,20480,-0.0787841027121,-0.122747072343,-0.000557667284738,0.000551060813804,0.0,-4.27232190153,7.91990573248,0.999922469015,0.0153653746611,-0.81566923717,1.599,0.0363940000572,-0.0581853,-7.11323,6.09515,2.79933,0.00135206,7.75057,0.0427855,1.0,1.0,0.00328964548662,0.384284513401,-1.02848316566
-124.613,4096,24576,-0.075947312794,-0.124153713616,0.000296221813187,0.000676205429841,0.0,-5.18205930752,4.89631517229,0.999925486588,0.018062695212,-0.872030213836,1.599,0.0386690023001,-0.106182,-6.35656,6.15672,2.89313,-0.41566,7.73484,0.0254519,1.5,1.0,0.00294448956899,0.171365240878,-1.16459380325
-121.165,4096,28672,-0.0765892357145,-0.123616889127,0.000191155049833,0.000423426992845,6.93889390391e-18,-2.82891624272,6.34694595117,0.99986908977,0.021233231224,-1.08195760194,1.599,0.0389181026408,-0.0836989,-7.22035,5.92564,2.76295,-0.197635,7.73815,0.0445771,2.25,1.0,0.000197468022196,0.847953107197,-0.442545169208
-120.478,4096,32768,-0.0757065312638,-0.111720812992,0.00141909107691,0.000510215935724,1.38777878078e-17,-3.50623080838,5.7082808426,0.999827954373,0.0174898553779,-1.10414924215,1.599,0.0357371413906,-0.0804706,-6.80253,5.75419,2.82368,-0.0770779,7.73291,0.0269142,3.375,1.0,0.00245179130159,-0.83963904958,0.223941342505
-114.158,4096,36864,-0.0707805606327,-0.11593081223,-0.000105344865005,0.000423621106905,-4.16333634234e-17,-7.36149920897,7.63318035288,0.999866137479,0.0238693975701,-0.910444872951,1.599,0.0352533657608,-0.0201148,-7.10967,6.4649,2.83867,-0.960467,7.72528,0.0259337,5.0625,1.0,0.0012951183087,0.183277363032,0.149744336103
-107.368,4096,40960,-0.0764752019093,-0.5,4.37938405874e-05,0.00289700755631,1.38777878078e-17,-12.0046345099,2.57799806108,0.999928022797,0.022456750762,-1.37261748648,1.599,0.0390897134095,-0.0271899,-6.2035,5.91122,2.71774,0.0555899,7.73103,0.00529985,5.0625,1.0,0.00184158046289,-0.537475943411,0.293359299954
-110.447,4096,45056,-0.107764688503,-0.500039511072,0.00217505507673,0.0125067670419,0.0,-7.79141250631,2.02430815175,0.999971413702,0.0238979161298,-1.76054165238,2.14346013104,0.0514810471003,-0.0596327,-6.3234,6.0701,2.8206,-0.0271577,7.73564,0.0072788,5.0625,1.0,0.00262855341787,-0.178123162153,-0.0863313111553
-118.418,4096,49152,-0.0735146431863,-0.122845359988,-0.000418426818214,0.000503841651705,0.0,-2.95743883557,5.90902484528,0.999937486154,0.0206244144891,-1.04671328303,1.599,0.0374585979381,-0.055211,-5.86315,6.8489,2.84216,0.118487,7.74515,0.00224062,3.375,1.0,0.00216623964391,0.0890086049515,-4.00521899546
-116.443,4096,53248,-0.104621540633,-0.5,0.00198988254039,0.00820529677371,1.73472347598e-17,-4.52274135255,4.51237315847,0.999956230363,0.0243922804052,-1.49493069268,1.599,0.0455498387834,-0.0376818,-6.25131,6.5151,2.81416,-0.0617672,7.74784,0.00421456,2.25,1.0,0.0135417641452,0.603348430105,0.196647198419
