_TimeStep  _MeanReward
4096  -125.546
8192  -135.529
12288  -127.091
16384  -121.326
20480  -128.686
24576  -137.858
28672  -143.618
32768  -155.529
36864  -155.914
40960  -161.615
45056  -127.082
49152  -156.021
53248  -141.552
57344  -136.483
61440  -162.473
65536  -155.523
69632  -139.532
73728  -179.191
77824  -162.368
81920  -183.237
86016  -168.846
90112  -168.572
94208  -159.474
98304  -137.523
102400  -152.777
106496  -163.229
110592  -169.935
114688  -161.163
118784  -138.505
122880  -142.512
126976  -172.128
131072  -172.417
135168  -157.774
139264  -186.435
143360  -185.544
147456  -160.156
151552  -183.839
155648  -162.404
159744  -148.878
163840  -183.187
167936  -171.073
172032  -185.071
176128  -163.484
180224  -173.592
184320  -186.673
188416  -173.431
192512  -186.49
196608  -160.057
200704  -183.385
204800  -185.139
208896  -158.133
212992  -170.669
217088  -134.88
221184  -143.117
225280  -173.903
229376  -187.233
233472  -184.871
237568  -186.641
241664  -186.806
245760  -171.605
249856  -149.376
253952  -174.214
258048  -169.673
262144  -161.634
266240  -156.537
270336  -159.894
274432  -130.309
278528  -160.975
282624  -172.132
286720  -146.203
290816  -185.352
294912  -173.117
299008  -125.524
303104  -160.552
307200  -176.728
311296  -184.701
315392  -162.686
319488  -185.747
323584  -189.668
327680  -161.468
331776  -172.367
335872  -188.219
339968  -186.245
344064  -163.338
348160  -161.829
352256  -187.771
356352  -175.99
360448  -176.524
364544  -173.838
368640  -188.759
372736  -163.865
376832  -186.452
380928  -161.983
385024  -147.751
389120  -159.012
393216  -188.04
397312  -149.675
401408  -157.541
405504  -160.304
409600  -186.155
413696  -162.569
417792  -173.881
421888  -177.782
425984  -163.231
430080  -159.982
434176  -188.69
438272  -173.623
442368  -189.505
446464  -170.498
450560  -187.427
454656  -166.498
458752  -175.264
462848  -173.141
466944  -172.67
471040  -188.337
475136  -174.418
479232  -176.316
483328  -185.513
487424  -173.885
491520  -175.022
495616  -164.562
499712  -212.3
503808  -138.058
507904  -171.822
512000  -129.811
516096  -136.912
520192  -131.068
524288  -160.659
528384  -172.11
532480  -133.188
536576  -137.792
540672  -126.207
544768  -187.815
548864  -131.834
552960  -134.597
557056  -159.73
561152  -124.566
565248  -173.927
569344  -139.144
573440  -176.629
577536  -131.305
581632  -134.473
585728  -168.979
589824  -127.489
593920  -125.662
598016  -134.872
602112  -128.995
606208  -133.52
610304  -171.049
614400  -122.777
618496  -129.833
622592  -135.095
626688  -130.667
630784  -133.263
634880  -128.739
638976  -130.137
643072  -129.996
647168  -115.395
651264  -129.467
655360  -131.01
659456  -130.621
663552  -125.466
667648  -124.708
671744  -129.168
675840  -124.322
679936  -120.8
684032  -122.621
688128  -124.374
692224  -116.448
696320  -123.908
700416  -115.253
704512  -130.826
708608  -126.714
712704  -122.596
716800  -123.316
720896  -123.299
724992  -119.233
729088  -116.378
733184  -118.752
737280  -118.116
741376  -125.878
745472  -129.839
749568  -132.362
753664  -134.684
757760  -137.934
761856  -137.588
765952  -131.156
770048  -131.366
774144  -130.503
778240  -125.562
782336  -124.25
786432  -131.167
790528  -126.279
794624  -129.327
798720  -131.502
802816  -132.225
806912  -130.671
811008  -133.594
815104  -134.795
819200  -132.14
823296  -124.407
827392  -126.416
831488  -134.435
835584  -127.5
839680  -123.864
843776  -124.814
847872  -118.81
851968  -118.933
856064  -125.095
860160  -115.291
864256  -117.349
868352  -119.866
872448  -119.214
876544  -115.767
880640  -123.011
884736  -120.257
888832  -115.762
892928  -125.044
897024  -128.854
901120  -119.726
905216  -121.646
909312  -121.839
913408  -120.59
917504  -117.13
921600  -119.311
925696  -119.346
929792  -121.348
933888  -117.597
937984  -121.404
942080  -119.423
946176  -121.015
950272  -119.858
954368  -119.709
958464  -129.255
962560  -118.09
966656  -115.731
970752  -118.642
974848  -118.254
978944  -113.977
983040  -119.632
987136  -121.464
991232  -118.297
995328  -115.591
999424  -113.836
1003520  -108.392
1007616  -121.687
1011712  -117.677
1015808  -107.045
1019904  -117.401
1024000  -123.754
1028096  -125.923
1032192  -150.321
1036288  -123.291
1040384  -128.991
1044480  -127.048
1048576  -157.212
1052672  -163.426
1056768  -162.938
1060864  -109.925
1064960  -109.9
1069056  -109.925
1073152  -109.816
1077248  -109.924
1081344  -109.809
1085440  -109.971
1089536  -109.954
1093632  -109.864
1097728  -109.889
1101824  -109.852
1105920  -109.84
