_MeanReward,Steps,_Episode,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
-126.99,2079,20,8.37956295888e-05,-1.29712421046,1.6564386465,0.0686341620517,-0.00309507,-2.54242,2.24173,0.404762,4.10125677206e-17,-3.49672067932,3.49814152341,0.999989999831,-0.404696886588,-0.513145322224,-0.100556238691,0.0175023773622,-0.0180611,3.70249,0.0117768,1.0,1.0,0.0161102507142,0.20250725028,-0.176703319199
-125.513,2134,40,0.00753536301805,-1.20392252741,1.13749475888,0.0460366832912,-0.0301396,-2.53755,2.16868,0.410856,1.33185142598e-17,-3.86452689342,2.35835435583,0.999976272616,-0.438370648042,-0.511510356725,-0.299356603981,0.00340426053046,-0.0122142,3.71585,0.00740337,2.25,1.0,0.00680358808,-0.639981399323,-1.58264144278
-126.132,1903,60,0.0189514777309,-0.940075081822,1.2877648162,0.0470702603871,-0.0188865,-2.32515,2.14951,0.409445,0.0,-3.15823936124,3.15341258148,0.999968138217,-0.448039973614,-0.508352371632,-0.253575615869,0.00374796189091,-0.00951033,3.71835,0.00611507,2.25,1.0,0.0126666145624,-1.95128126222,-0.406198939617
-126.962,1909,80,0.017154939418,-1.15213448177,1.15379585996,0.049027573304,-0.0105943,-2.43265,2.26639,0.411592,-1.48882710479e-17,-3.40172080095,2.49210334113,0.999975946292,-0.456870620123,-0.520714180351,-0.29274099743,0.00254361772541,-0.00645473,3.75979,0.00347252,2.25,1.0,0.0136251562928,-3.26323658052,-4.58803228498
-130.171,2708,100,-0.0043219426967,-1.07572845126,0.999599085493,0.0511687903846,0.0111017,-2.75498,2.61488,0.429504,1.57431920774e-17,-2.88560391848,2.80464037561,0.999982733696,-0.381326364097,-0.523575587843,-0.118119360003,0.0143419320007,-0.0061655,3.78024,0.00333118,2.25,1.0,0.0167580767066,-0.0873039283567,-2.46981111938
-124.958,1817,120,0.0172004184221,-1.06861907802,1.20497113893,0.0480991416928,0.00980574,-2.11707,2.36608,0.424603,3.91052688916e-18,-3.68872526252,2.17867957631,0.999982638588,-0.450504472822,-0.518007209198,-0.288517629874,0.00339136705351,-0.0114093,3.77037,0.00724269,2.25,1.0,0.0177443051441,-2.30934652406,-5.325000118
-132.934,4066,140,-0.0169510074276,-1.59043195546,1.42922503497,0.0467067642104,0.0479743,-2.43936,2.45564,0.412581,-2.79603634337e-17,-3.80245348062,2.74250734283,0.999976102938,-0.324291783741,-0.514248448619,-0.0943178102243,0.0171994623415,-0.00482111,3.76901,0.00186243,2.25,1.0,0.0112078049407,0.348705137302,0.0572702041934
-125.044,1971,160,0.0114274571601,-1.02421439039,1.07133678901,0.0496131416691,-0.0108396,-2.38872,2.39007,0.426929,-1.08149579263e-17,-4.81695015494,2.53050370184,0.999972905164,-0.430150144697,-0.521138005675,-0.17991608527,0.00808990040848,-0.014364,3.77417,0.00848394,2.25,1.0,0.0102794546481,-0.204724704337,-0.591565317964
-127.017,1808,180,0.020676742129,-0.922729951526,1.04775516729,0.0476874995951,-0.00508306,-2.31819,2.25418,0.425703,4.71599160903e-17,-3.48174471467,2.59656779062,0.999978042526,-0.466692962653,-0.517394933885,-0.299365821296,0.00198461501923,-0.00894106,3.79697,0.00430401,2.25,1.0,0.00836095835588,-2.26312034136,-6.19635639967
-129.552,2885,200,0.0118618908424,-1.13396654858,1.09129086651,0.0518265540966,0.0235122,-2.47247,2.21043,0.43002,1.97030914596e-17,-3.91383703485,3.08517261582,0.999973016207,-0.369837399371,-0.519233194678,-0.100853507883,0.016283144125,-0.00581757,3.80765,0.00260166,2.25,1.0,0.00757434700569,0.534924663317,-0.0673737163917
-130.367,2906,220,-0.00622807604525,-1.14038736285,1.08261513207,0.0478673823037,0.00140631,-2.64353,2.94819,0.433628,-3.91214169723e-17,-4.07951202955,3.26283906713,0.999972676349,-0.368524078236,-0.513557641195,-0.0672353604651,0.0179451364797,-0.00444139,3.78548,0.00221929,2.25,1.0,0.00763427453603,0.593134132011,0.144400563552
-128.601,2943,240,8.9412153245e-06,-1.1200545872,1.07839910066,0.0521922373695,0.0381949,-2.36615,2.5138,0.427461,4.82869681115e-17,-4.06253177065,2.86188814498,0.999977852359,-0.344762433692,-0.510270254375,-0.0640140435179,0.0239876096298,-0.00733222,3.78098,0.00362597,2.25,1.0,0.00979428373879,0.601019265953,0.18587532922
