_MeanReward,Steps,_Episode,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
-133.19296,909,5,-0.33559244139629596,-0.5099001906410131,-0.1383961019776776,0.017821230715414235,3.126700707415182e-17,-2.988284913630139,2.6672819723019776,0.9999882626727873,0.046006567203880265,-0.8802434907193802,1.6588406697704925,0.06518150523407379,-0.007990809,-5.7231207,5.12822,2.704772,0.3089317,7.657881,0.0012625903,0.6666666666666666,1.0,0.0034623203103373856,0.8211316171179596,-1.6382139829315223
-143.67123,1267,10,-0.32670190387418285,-0.5002031623982359,-0.1373421521196881,0.012514403823257043,-2.2432288421786904e-17,-3.626337107532413,1.9743165800742932,0.9999721946752799,0.008794728307339947,-0.8426467572795717,1.1622005842416405,0.04482065263696829,0.023920557,-6.182956,7.599191,2.7053742,0.3057615,7.717748,0.0013963523,0.4444444444444444,1.0,0.0071578648310529425,0.48402933673780413,0.009522697817272552
-129.17537,875,15,-0.34802489009989473,-0.5,-0.1433192463944186,0.01308915387666244,-3.248195363474744e-17,-3.7069367110273235,1.863206752575369,0.9999777857143848,0.026689597277761237,-0.9208133675269833,1.1515700746577353,0.049375575407982916,0.0038861127,-5.5039396,6.146728,2.8851902,0.30233818,7.789541,0.0016921829,0.2962962962962963,1.0,0.01110175126041103,0.15681095287216662,-1.0499073704265194
-116.63066,371,20,-0.4616054882084048,-0.5011639426369101,-0.39479675719698953,0.0009279021278079169,0.0,-2.676368315116159,2.4408199799206303,0.9999735868055503,0.030239536891626836,-1.0924764842581052,1.0634855020008773,0.0463990185310351,-0.0320401,-5.2261004,5.0537233,3.0432947,0.29755047,7.798312,0.0034191222,0.19753086419753085,1.0,0.003178606076729104,-2.09234114277603,-4.002519856535751
-134.955,967,25,-0.34144311001306354,-0.5145559118621765,-0.1396706370424994,0.01585192639537271,5.878326666060809e-17,-2.6094803573793146,2.625627123723962,0.99996989653465,0.016443812904260266,-0.8106675514590064,1.0358379017572508,0.04973377856984032,-0.025534168,-5.8035865,6.061437,2.970431,0.31920248,7.8022666,0.003055945,0.1316872427983539,1.0,0.009281457669680524,0.4403505469852296,-0.7864452130311563
-120.13965,451,30,-0.43836538559672367,-0.5088410525324465,-0.29333859018151875,0.0035219515162308265,1.9693534804880827e-17,-2.7786041451312036,2.8695056503167238,0.9999635557112123,0.04195014876754481,-0.8403992960457104,1.0635075768500262,0.04464246857771716,-0.0002706363,-6.467988,6.6483345,2.8815165,0.29374608,7.851511,0.003964864,0.0877914951989026,1.0,0.003127072919647005,0.2166658786698913,-0.9746690324464369
-137.74704,1293,35,-0.2934299884468292,-0.502319469564817,-0.08890305362944162,0.01596877386978516,4.3962427579897926e-17,-5.111441608072672,2.7828752517508306,0.9999716865180198,-0.01395147620006408,-1.2312613246357549,1.2988555163814202,0.041183088845004025,-0.02958293,-5.4383492,6.6071596,2.9185708,0.28086895,7.886078,0.001017512,0.05852766346593507,1.0,0.007651747468707615,0.5208425641569244,-0.004399451335211246
-131.16222,1192,40,-0.2982919570360949,-0.5,-0.09962217367368703,0.014009243596082696,4.7687431930208065e-17,-5.487180814000473,1.5511190226143805,0.9999684893166689,-0.01274577273478665,-0.8427766529971417,1.040039287742181,0.035296235122299686,-0.023527503,-7.523439,5.9384656,3.0529926,0.2519086,7.884775,0.0026038059,0.03901844231062338,1.0,0.008305113115972368,0.40719402294439366,-0.11290495235292775
-126.458534,789,45,-0.35661414398276925,-0.5009066458193485,-0.18642674255567976,0.011006661912783055,3.602244541242586e-17,-4.091518880832884,3.002665802307785,0.9999775337080248,-0.0049312137932954045,-1.246433688835542,1.359037621716117,0.04633917133703778,-0.04511844,-6.2533417,5.997055,3.0851371,0.23327246,7.8803415,0.031814035,0.058527663465935076,1.0,0.008434002793148435,0.23575446076453976,-0.3879538823656554
-128.72997,841,50,-0.34048288385522607,-0.5122215911457145,-0.1429434016024423,0.01532538673294958,-3.379513606468966e-17,-3.5298265955241503,2.534464626623272,0.9999768351963042,0.0106429814298029,-0.867492265656874,0.920615820757048,0.03964297116290061,0.069929585,-6.114964,5.8998475,3.08811,0.2620845,7.8602915,0.024079403,0.08779149519890261,1.0,0.0051233381225468996,0.6661207203090092,0.195729245593234
