_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
-1158.175014305529,4000,0.034458526482157074,-0.6412321942373891,0.675917768264942,0.06872027058332818,0.074230075,-2.118781,2.171463,0.3953784,3.552713678800501e-17,-3.497338620791286,4.144232917378297,0.9999821775240704,-2.1066031317249765,-5.585034929500837,-0.0007396666084234937,1.4606206355660525,220,-0.002582003,0.92689514,0.0040888814,0.6666666666666666,1.0,0.034808105671138595,0.9770409445973373,0.9732097198321294
-1315.4399418170408,4000,-0.00011026187603704329,-0.6454383227622134,0.6725179672045745,0.0578718830864597,0.10964717,-2.085878,2.2703044,0.4204685,1.7763568394002505e-17,-3.250679864809381,4.574174545505376,0.9999819878157399,-2.403667641171407,-5.731764888511718,-0.0010426182928058778,1.8381817828876474,240,-0.0009731499,0.9287684,0.0014606364,0.4444444444444444,1.0,0.02830196651963738,0.9847156443412026,0.9812043201697507
-1269.6785846564371,4000,0.012533243917003079,-0.6507065090625788,0.6786194690826618,0.06259956814719489,0.10995787,-2.6723986,2.3449614,0.42258412,-1.4210854715202004e-17,-3.47886477630067,4.520729754569367,0.9999823858714496,-2.298111994751729,-5.744175689670937,-0.005716587159509027,1.6428325583742458,260,-0.001954658,0.9307447,0.0031421718,0.4444444444444444,1.0,0.02834237490136572,0.9827584976707749,0.9784047482986742
-1129.3993969009466,4000,0.017930554912846213,-0.6547874027609735,0.6798738955273871,0.07796424758300867,-0.02005595,-2.232817,2.0817099,0.4493175,-3.907985046680551e-17,-3.2202997068011143,3.270206808793726,0.9999832687154813,-2.065608368220266,-5.35423739208974,-0.002387043357729031,1.2622723704703462,280,-0.003390688,0.9336225,0.008272087,0.6666666666666666,1.0,0.031016963396733422,0.9756599184620105,0.9710711903937698
-1136.608515456579,4000,0.04927232639126295,-0.6406318922797705,0.6793801218710408,0.07594788159471398,0.13783471,-2.2377973,2.4254875,0.43955195,-1.4210854715202004e-17,-2.714799476019936,5.222365373477337,0.9999855671981016,-2.0644228209640616,-5.328979773882543,-0.0014079224310485665,1.3132777228701504,300,-0.0010017799,0.9346288,0.0018217075,0.6666666666666666,1.0,0.06037133126201806,0.9557085370040264,0.9558646195416629
-1220.8023564717666,4000,0.01454095433468904,-0.6403075768305296,0.6707914659693792,0.06492461739908013,0.13601324,-2.478289,2.2809818,0.41625613,4.263256414560601e-17,-4.675675408516725,3.431727144148005,0.9999852198859198,-2.206460311024697,-5.407799008962571,-0.0006600580256281751,1.578206265338432,320,-0.0020280872,0.9383395,0.0022769414,0.6666666666666666,1.0,0.02585752368993525,0.9836454482540447,0.975263973917367
-1142.1465097199678,4000,0.05231829015238911,-0.6422606076563747,0.6727147772039627,0.0753629828589978,0.18907955,-1.8030107,2.5587215,0.43457904,2.1316282072803006e-17,-3.1585074726553914,3.83558754289613,0.9999838483079189,-2.0729388683538708,-4.63570766170611,-0.00253186938544404,1.1684677389202673,340,-0.0019477465,0.9377711,0.0023543297,0.6666666666666666,1.0,0.030170254875357464,0.9741915300626763,0.9702669132476287
-1180.231592006167,4000,0.05602184497135265,-0.6431568884903806,0.6636079097910134,0.07814483286566268,0.12535125,-2.0948095,2.6079898,0.45576587,-4.9737991503207014e-17,-3.1668990492591296,3.5894856652502747,0.9999817994688842,-2.1803815676228107,-5.846888522339828,-0.0017521056311389056,1.4099059454593779,360,-0.0013469711,0.93716866,0.0018642497,0.6666666666666666,1.0,0.020491042804973946,0.9863747212351889,0.9785343335227283
-1150.1865059540253,4000,0.042828187616132066,-0.6419347009521825,0.6539712658075207,0.07632996159177423,0.08887725,-2.210784,2.189894,0.41955578,-1.7763568394002505e-17,-2.965807540321611,3.7744533356638152,0.9999787987188615,-2.0939899225844245,-5.579824375687279,-0.004107671587871509,1.378307794393831,380,-0.0029326747,0.937546,0.0046757823,0.6666666666666666,1.0,0.021205396216709225,0.9847369436664135,0.9842335067151035
-1211.2121567567772,4000,0.03612895087740806,-0.628822591922856,0.6492717632519841,0.06263333298330782,0.1600429,-2.0209277,2.491874,0.40467602,2.842170943040401e-17,-2.7859223169938128,4.309499443575226,0.9999821653522681,-2.174409659505547,-5.308789525196919,-9.868710811429486e-06,1.5412388379423032,400,-0.0035313577,0.9415096,0.00174212,0.6666666666666666,1.0,0.026818485591263826,0.98365645549638,0.9791604090045161
-1064.8412835061483,4000,0.07164657003876988,-0.6462985055572519,0.6464807750649953,0.0779226678232929,0.0538682,-2.3174262,2.5823307,0.43639877,4.618527782440651e-17,-3.9948715608649072,4.047254391715255,0.9999811196385153,-1.9570657481561506,-5.279082759503938,-0.0005812244289185595,1.1229562384382776,420,-0.0024450407,0.9459678,0.004043166,0.6666666666666666,1.0,0.03654953124971585,0.9675518299739281,0.9699060725690246
-1082.5882255099602,4000,0.017869235833526197,-0.6456368319437196,0.6380800490972698,0.072040672922697,-0.0264733,-2.5952995,2.073516,0.42196265,0.0,-3.415231729026182,3.553869882879953,0.9999836456925432,-1.9495303023813606,-5.384310561090088,-0.000596816929008022,1.2280069865531873,440,-0.0021873885,0.9486778,0.0036905727,0.6666666666666666,1.0,0.030936319550986482,0.9748087696048667,0.9735132488987108
-1157.5129494658072,4000,0.02578536104771007,-0.6412107139575881,0.6402135085030822,0.06796057572059208,0.07913559,-2.1301484,2.6347742,0.40357086,-7.993605777301127e-17,-3.274835639824948,3.893590600257808,0.9999805681820182,-2.102940469372945,-5.716637033563439,-0.0004030842575477539,1.396991171178023,460,-0.0032826199,0.9486811,0.0035414682,0.6666666666666666,1.0,0.026390725971373145,0.9822300837197141,0.9782444094826529
-1144.1772128998316,4000,0.022796209162101115,-0.6427396851916333,0.6401017084146449,0.07011115024686658,0.045967232,-2.4085553,2.5007317,0.44852024,0.0,-3.268762094176682,3.973318088980723,0.9999807053897641,-2.043493970337327,-5.284244746965357,-0.00015934945235347776,1.4233074529071073,480,-0.0020109022,0.9444715,0.00097356155,0.4444444444444444,1.0,0.032520737841793594,0.9792414298547886,0.9773021671781082
-1096.4486772515565,4000,0.027515378365158428,-0.6419128357608072,0.6407973783309145,0.07428471699376483,0.031773686,-2.994978,2.7072666,0.45123485,2.842170943040401e-17,-3.1113690165184806,3.604130465459897,0.9999787342950532,-1.988424023700948,-5.020198039102347,-0.0003964532988324409,1.200022741195963,500,-0.0036069695,0.9439652,0.0041635246,0.4444444444444444,1.0,0.023254648859367573,0.9809611084857983,0.9763325500280441
-1062.739667878362,4000,0.05029707315474774,-0.6387009940128707,0.6407006065242852,0.07289849793900133,0.061145816,-2.5337903,2.3407884,0.44299537,-2.1316282072803006e-17,-3.0935410309299956,4.206877147665926,0.9999805182116798,-1.9186547103640899,-5.301578624037735,-0.0006158270322793789,1.1879612721143171,520,-0.003775613,0.9416614,0.0060848254,0.6666666666666666,1.0,0.023054653819466076,0.9818509611630282,0.9780905584060063
-1163.8189798228009,4000,0.007942260115576642,-0.6392620726906202,0.6381462802652991,0.0657697310163371,0.07662485,-2.3502343,2.3571527,0.46929824,2.1316282072803006e-17,-3.7932502160491928,3.6450627760199072,0.999979452926477,-2.0657378399161854,-5.7785649023518895,-0.0006494538280536738,1.4957213360960118,540,-0.00344412,0.9417812,0.0046593794,0.6666666666666666,1.0,0.022577539564642916,0.9849057220389931,0.9821491504130104
-1108.3462137234842,4000,0.02989029531718051,-0.6388830105829657,0.6408953555515186,0.07110268926609738,0.10383307,-2.280923,2.4368029,0.4752718,7.993605777301126e-18,-2.677326350560882,4.149748952322102,0.9999822817529432,-2.001586162188631,-5.732834622851657,-0.0011016270406222824,1.3457031642129431,560,-0.0025167149,0.94693327,0.0023986876,0.6666666666666666,1.0,0.029660105027904102,0.9788216062983055,0.9752893358811809
-995.0710728515708,4000,0.06583473256001124,-0.6382374399710362,0.6410882555151884,0.07442339835770491,0.08250808,-2.0934293,2.5812,0.5046963,-4.263256414560601e-17,-2.9858580426737436,3.7517586680429686,0.9999812394235339,-1.7646240365643298,-4.632667178088455,-0.0008333947010449236,0.9967496116680536,580,-0.0023213762,0.9492792,0.0026885802,0.6666666666666666,1.0,0.03247714826775952,0.9677635553289664,0.9647627146601964
-1092.6679550419813,4000,0.03566396417526489,-0.6386016514741204,0.6372430459614484,0.07083233965886036,0.10250323,-2.0918107,2.6241858,0.517608,-4.263256414560601e-17,-3.381099451082492,2.946823412929992,0.9999806114225431,-1.9353959765444602,-5.646085393613962,-0.00015240179889923773,1.3508461854629048,600,-0.0025311727,0.9507848,0.003130012,0.6666666666666666,1.0,0.023682395449527657,0.9824721152185513,0.9813633157463537
-1187.111277254944,4000,0.013407598488299996,-0.6389006754043952,0.6367272677978174,0.06321115204852358,0.100447565,-2.4327214,2.4411752,0.52650476,1.2434497875801754e-17,-3.5419454085814026,3.6951537959019243,0.9999791460661769,-2.1068739702894406,-5.449389347469961,-4.357681666244081e-05,1.6567282212575662,620,-0.0035191332,0.9544436,0.0021795935,0.6666666666666666,1.0,0.01720438944797556,0.9896227043179575,0.9887952997525794
-1015.0625470502207,4000,0.02520989025756107,-0.6404515997498664,0.6387036978474786,0.07572841594131478,-0.054001827,-2.8061671,2.6768036,0.5585952,-2.842170943040401e-17,-2.8469606238971514,3.173160035455968,0.9999792796544951,-1.8127239208003083,-4.126676854785767,-0.00020262543532087392,0.9473791394098994,640,-0.002766043,0.95708513,0.0018413031,0.6666666666666666,1.0,0.02774665848988282,0.974635787837347,0.9720000756399029
-1175.3391828646168,4000,0.00793363733100003,-0.6346442910112834,0.6392344649612903,0.0655221068693108,0.03480895,-2.4099538,2.901884,0.5837959,0.0,-2.8592658317189215,3.5477800614787407,0.99998257879921,-2.0813605902359034,-5.838100356914122,-0.00017762863854703395,1.575709773782311,660,-0.0022318866,0.95638776,0.0030756553,0.6666666666666666,1.0,0.04117055100817334,0.977061680622548,0.971794362895954
-989.1344566028758,4000,0.03523674104509404,-0.6343650425380107,0.6414591736148547,0.0749855092459314,-0.028416941,-2.8807108,3.098668,0.6018815,3.552713678800501e-17,-2.486586924776774,4.564695572999596,0.9999807057759208,-1.7413567220758042,-4.061099202288652,-0.0006893984106144276,0.8920835114563943,680,-0.0018546802,0.9557823,0.0024701967,0.6666666666666666,1.0,0.0255581529577767,0.971792570397906,0.9693824785553529
-969.2054396211075,4000,0.04911574419935232,-0.6309726454086184,0.6414542982397815,0.07320734590646585,0.041805528,-2.7171373,2.4841595,0.6017145,2.1316282072803006e-17,-2.7866901876636256,4.45829813201813,0.9999802784011037,-1.6791714287604578,-4.460770313102194,-0.00030106354086511074,0.9712100984451546,700,-0.0023182756,0.9582263,0.0013363207,0.4444444444444444,1.0,0.023838784280888797,0.9761906382936315,0.9728729509304106
-1008.4970756455825,4000,0.05211409205502459,-0.6300571687285857,0.6405992530858264,0.07378431433505103,0.09688744,-2.3853164,3.1050417,0.644047,0.0,-2.7555031198891125,3.5452763503959352,0.9999757064828932,-1.7917206847259863,-4.769517135789233,-0.0003159630413705603,0.9943642587470672,720,-0.004923141,0.9582945,0.007428194,0.6666666666666666,1.0,0.01763557154440295,0.9843403632506056,0.983039005609752
-980.563282024289,4000,0.035220060584555485,-0.629719148473072,0.63879438103909,0.07462296379398459,-0.049292278,-2.2421012,2.6380825,0.634835,5.684341886080802e-17,-3.146048716263123,2.8264499679204578,0.9999792876090596,-1.7169021436239837,-4.123347887565407,-1.444502015495399e-05,0.9033827484521596,740,-0.0021328935,0.95650756,0.001334215,0.4444444444444444,1.0,0.029881625515450635,0.9669957971857936,0.9625934287927687
-958.3496873286583,4000,0.04863884647222529,-0.6264932429708556,0.638771816372906,0.07379196679507619,0.0033253136,-2.3195884,3.3455915,0.64293766,-1.4210854715202004e-17,-3.08149645054314,4.191091716793013,0.9999793861769943,-1.6880550389647764,-4.81510924550638,-0.00041579715030438117,0.906158994360385,760,-0.0014067501,0.9534304,0.0010827739,0.2962962962962963,1.0,0.026369954640027067,0.9721634232943384,0.9695786549695616
-976.2004215113745,4000,0.060735424824673784,-0.624786204302163,0.6379744233325086,0.0730242559388942,0.07126445,-2.686872,3.0186386,0.6889993,-2.842170943040401e-17,-2.654646812988934,3.5839517346475542,0.9999795900742031,-1.685726277144745,-4.290386492140014,-3.01236994056513e-05,0.9356083336051191,780,-0.0035435697,0.95305914,0.006057506,0.4444444444444444,1.0,0.03177849808158025,0.9678625489168887,0.9667268844772953
-1037.797970454972,4000,0.03686961486398841,-0.6251040821433335,0.6357523333003136,0.07248465589038627,0.040060785,-2.5941346,2.5587053,0.6926417,-1.0658141036401503e-17,-2.738823294557085,3.1743633402574907,0.9999799723364396,-1.7723373740830362,-4.401180787130346,-1.8112138715026477e-05,1.0667215872856917,800,-0.002097027,0.95226884,0.0032311766,0.4444444444444444,1.0,0.017961045707268117,0.9836184388630629,0.9791233897668765
-979.8369685485002,4000,0.03851336201984678,-0.6246721545376437,0.635134405127507,0.0738178868769281,-0.06883841,-3.116951,2.7353754,0.66405755,-1.4210854715202004e-17,-3.434592972973255,3.422421400636229,0.9999814839740988,-1.698775411925398,-4.693057167051961,-0.0005959095134035709,0.956436861427311,820,-0.0037516416,0.94949865,0.00510676,0.4444444444444444,1.0,0.03715211015099159,0.961943682852579,0.9494946073789834
-969.997062949517,4000,0.035505344501076425,-0.6221443078986998,0.635042246624144,0.07311322633910014,-0.015701436,-2.6755106,3.1313384,0.7163622,0.0,-2.671014089607596,3.2607193199136533,0.9999783869172866,-1.6685795165245463,-4.1564266394914435,-0.0004867318876864576,0.9038175459155736,840,-0.003931152,0.94657004,0.007025294,0.6666666666666666,1.0,0.025368757884123384,0.9731356059192107,0.9723915198058916
-968.2959674979678,4000,0.04954880213638202,-0.6200821116937578,0.6351519332752205,0.07446449941018528,0.06328918,-2.4179418,3.2192698,0.7052413,4.263256414560601e-17,-3.683778196433783,3.53278136482855,0.9999755373274097,-1.6994826347707725,-4.351733009181242,-0.0015088343098328871,0.838396625102179,860,-0.0012175265,0.94238126,0.0010246207,0.4444444444444444,1.0,0.02095476443820258,0.9803341051104033,0.980486231260776
-1050.8475891172093,4000,0.04493936419151359,-0.6188060440878034,0.6339195357377024,0.07073115594877506,0.1571257,-2.7587147,3.4492888,0.7325868,-3.552713678800501e-18,-4.2188485403178575,3.7330250075418396,0.9999809431751815,-1.7977733147734343,-5.0312041715869835,-0.0006329765215628097,1.115534623655177,880,-0.0039963336,0.93828094,0.0026459817,0.4444444444444444,1.0,0.02073879600733902,0.9817794672572748,0.9776407854451292
-948.4718481219239,4000,0.0642686955976353,-0.6195889421019725,0.6326398544184821,0.07267461666440894,0.0587197,-2.8568695,3.0410013,0.74354804,2.842170943040401e-17,-2.3081899927988565,3.343156708773138,0.9999785869755299,-1.6688691211980717,-4.465652755211843,-0.00026837602741821106,0.8548527131204883,900,-0.0016092655,0.9394375,0.0023724975,0.4444444444444444,1.0,0.02584926168009953,0.9700353669845044,0.9685909199085966
-941.1362092011404,4000,0.043756367237321216,-0.6197305779804083,0.6305027890203552,0.07293928099021182,0.017651761,-2.4002368,3.3677583,0.7052815,0.0,-3.3806791990721448,3.200375180539499,0.9999769354838793,-1.616846477264386,-4.271733568465517,-1.2200779916069198e-05,0.8200549228488426,920,-0.0027886163,0.9385342,0.002796024,0.4444444444444444,1.0,0.01461127616664875,0.9824131162183398,0.981357962161694
-1007.2162446211718,4000,0.03775740325028331,-0.6183088559135366,0.6300590285648433,0.07049675547263878,0.051529184,-2.9631,3.3257945,0.671521,-1.4210854715202004e-17,-5.177501853375501,4.579665393697714,0.9999819056804852,-1.7419337740269012,-5.441810923328249,-0.0012510985332257892,1.1086081883303578,940,-0.0020872978,0.9391686,0.0030655405,0.4444444444444444,1.0,0.02346659786432023,0.9794327533057358,0.9708094490375277
-963.0083742897629,4000,0.059158092070627444,-0.618225514813658,0.6299352126273843,0.07126290003954786,0.06985562,-2.6793432,2.8885252,0.7254954,-7.105427357601002e-18,-2.4635649660079517,4.3040341681820005,0.9999787493416048,-1.6354950571587228,-4.565911993526302,-0.0002248593887682523,0.9449772931371183,960,-0.0051265424,0.9438472,0.005330039,0.4444444444444444,1.0,0.026897809539539772,0.9716083462097652,0.9697548047314031
-957.0070365246632,4000,0.04809961903595763,-0.6188613852297034,0.6282727950752326,0.07206367667173481,0.014251097,-2.744004,3.2171426,0.7495848,3.907985046680551e-17,-3.048025653687917,3.259803277533652,0.9999786463680702,-1.6328905394068838,-4.730926957822622,-0.0001231099636628129,0.9126671663510157,980,-0.0032618246,0.94265616,0.005031383,0.4444444444444444,1.0,0.024484536942222163,0.97317295704766,0.9717905159397721
-984.7495636567112,4000,0.03977165184505614,-0.6183960068765562,0.627539570740017,0.0711869326296925,0.05766121,-2.761805,3.332046,0.75483596,1.4210854715202004e-17,-3.938338544931802,3.452741186720627,0.9999779508186597,-1.6798014974251092,-4.8021324388708715,-0.00021100197586776748,0.9757887589396055,1000,-0.0042247814,0.9373798,0.0024301407,0.4444444444444444,1.0,0.019986297599680552,0.9796831425905419,0.9774304134449803
-973.9334427235224,4000,0.04939431402895202,-0.6181763983030125,0.627237299180568,0.07306287883090881,0.04645366,-2.660491,3.1673403,0.78640795,-2.842170943040401e-17,-3.432519910835692,3.025519067060325,0.9999776903531863,-1.6708935055528518,-4.121372508830101,-6.340509314268892e-05,0.8693701897984406,1020,-0.0017940743,0.9338053,0.0018584416,0.4444444444444444,1.0,0.019323658269143645,0.9777732698100675,0.9744941382835717
-964.0016178616391,4000,0.05267866836011534,-0.6178719232379091,0.6260302144152381,0.0720485509415898,0.047080934,-2.9589186,2.6448832,0.731639,1.4210854715202004e-17,-2.53164263749285,3.8168221436137997,0.9999790557464354,-1.6343334544091455,-4.344391177929614,-0.0005935421906197928,0.8577815316403592,1040,-0.0020336658,0.9311484,0.0018938532,0.4444444444444444,1.0,0.029507518399137615,0.9658102241226542,0.9639058168894695
-1003.9934564652146,4000,0.03099389803178335,-0.6180043016579434,0.6247495163462986,0.0718379481852151,0.0050603617,-2.5253718,2.9954062,0.7296757,4.263256414560601e-17,-3.0272688906206477,3.7011056713062214,0.9999771444999698,-1.7119905535802453,-4.528659258401193,-0.0007955948891345749,0.9524639145907071,1060,-0.003396436,0.9294883,0.004369151,0.4444444444444444,1.0,0.026212331986844552,0.9737576418858858,0.9733532521998561
-911.9427411533267,4000,0.05538430468978026,-0.6172002676805116,0.6247486273556399,0.0708831487864824,0.014655209,-2.8134215,2.9901438,0.70650613,-2.1316282072803006e-17,-2.7326367868651458,3.9846626839019406,0.9999763493152036,-1.5639867199233624,-4.55086588073644,-0.000684551801947645,0.8097623649848924,1080,-0.0026574563,0.93555063,0.0047554425,0.4444444444444444,1.0,0.02356774446049505,0.9735048175403415,0.9736855285830763
-891.600884500824,4000,0.06816769674496562,-0.6170359238116205,0.6239750285512724,0.07046998037693313,-0.009062319,-2.762018,3.8079934,0.74541026,2.842170943040401e-17,-3.1224418226386494,3.439553145986073,0.9999793322947131,-1.5725652532136245,-4.226637878463772,-0.00017573365477291606,0.7850958207322647,1100,-0.0066458974,0.93773854,0.009254816,0.6666666666666666,1.0,0.025702666416983974,0.9673812566093315,0.9638190221825281
-956.3939744615876,4000,0.04703972406020723,-0.6170990243396667,0.6224781368686824,0.07056916900609074,0.047451094,-2.810771,3.0324783,0.7730481,-7.105427357601002e-18,-2.3981595474125363,3.6010523469990563,0.9999760224863139,-1.6210988420682972,-4.284179820695545,-0.00012412109901549327,0.8972852228682575,1120,-0.0021617902,0.93472624,0.0019299045,0.6666666666666666,1.0,0.01788041890705782,0.9810377836283138,0.978549341014657
-905.0868101901904,4000,0.047429193741503436,-0.6173463594342622,0.621815562012631,0.07076894532905,-0.028178994,-3.0608823,3.5739214,0.75498706,-2.1316282072803006e-17,-3.025199381745299,4.679922493373383,0.9999798984607564,-1.5677534044108679,-4.825415702655487,-8.648788097198383e-05,0.8400337975635694,1140,-0.001877554,0.9315995,0.0017120345,0.6666666666666666,1.0,0.02927810619253959,0.9656145707982918,0.9607136628389262
-881.424642876655,4000,0.06386614866673818,-0.6165014528996594,0.6215811197316085,0.07055471205919586,0.008556347,-3.1988387,3.588729,0.76457214,-7.105427357601002e-18,-2.9688861098746506,3.9610473211410056,0.9999793842570949,-1.5463226712242568,-4.332462517315299,-0.0013018635441503022,0.7020965914589877,1160,-0.0031186487,0.9282305,0.0032710915,0.6666666666666666,1.0,0.02786151965681816,0.961119176395619,0.9583709063326765
-917.3386531140253,4000,0.055402134975196936,-0.6164280366747288,0.6203998518897148,0.07058836134872225,0.016523754,-2.824041,3.5747232,0.8422196,0.0,-2.750344965514863,4.009680582358044,0.99997678554375,-1.5718004174316311,-4.25892756728868,-2.7232588542888062e-05,0.7931313064141841,1180,-0.0020511944,0.92078567,0.00073328306,0.4444444444444444,1.0,0.016093580600347383,0.9797106906960809,0.9768961290712285
-930.8179577887449,4000,0.056590428460248615,-0.6165587773982036,0.6194860147495646,0.07119455246868747,0.027501732,-2.5465674,3.183762,0.8748966,-2.1316282072803006e-17,-2.497294759033595,2.866854792215124,0.9999765010868942,-1.5984921872069373,-4.027095891346288,-0.00015702453248007606,0.7520822811615328,1200,-0.0031923987,0.9140473,0.0014173216,0.2962962962962963,1.0,0.01825673047497286,0.977496906071632,0.9760972483194752
-899.6605568657691,4000,0.05508845344818633,-0.6167918429358505,0.6182584508369342,0.06986306721098741,0.029821025,-2.754401,2.8452623,0.8099423,3.552713678800501e-17,-3.672394173869859,3.8705337015326826,0.9999802777375771,-1.5613998621115937,-4.596399391372503,-0.0003367044639857146,0.7644092469707077,1220,-0.0032624993,0.9082689,0.0045820037,0.2962962962962963,1.0,0.02928388486042991,0.9644471205901787,0.9612480812181965
-903.2195176980835,4000,0.03729693128667338,-0.6168364959109044,0.6175496946864742,0.07073727151815744,-0.057889283,-3.1050794,3.2183027,0.83369726,1.4210854715202004e-17,-2.9401487262382715,4.519972418997991,0.9999796753645417,-1.5618795014199731,-4.097245225658799,-0.00038064522135316956,0.7484651870184718,1240,-0.005206894,0.9025379,0.009579312,0.4444444444444444,1.0,0.03321879531227812,0.9556309232385293,0.953825159863157
-894.6811600942781,4000,0.04757440567051447,-0.6152295810242784,0.6177889770273571,0.06932390263252025,0.057059564,-2.5624704,3.3224177,0.86832523,1.4210854715202004e-17,-3.0770920362543794,3.6312952169802992,0.9999776533349566,-1.5099493937439934,-3.8102293049699627,-0.00011767594943582697,0.7547462494371835,1260,-0.0050461646,0.89956605,0.008592763,0.6666666666666666,1.0,0.025037157706516665,0.970303701125168,0.9669846103037002
-925.5855506909559,4000,0.03742336714459428,-0.6151890453676172,0.6175993314792467,0.07130386359179769,0.015762405,-2.822855,3.292538,0.869658,7.105427357601002e-18,-3.0941714937427314,3.7904648650369674,0.9999737095161463,-1.5863926141708744,-4.127315975781524,-0.001031441758636572,0.7501663340636847,1280,-0.0017588113,0.89488584,0.0016352887,0.6666666666666666,1.0,0.013800311449247435,0.9819399814168069,0.9816756039141277
