_MeanReward,Steps,_Episode,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
-125.054,1135,20,-0.0271088756539,-1.47061706606,1.30957391643,0.0572373024988,0.00181551,-2.86549,2.46711,0.39906,4.19439324193e-16,-2.78334899099,2.4518653771,0.999987108571,-0.506592446227,-0.536521975894,-0.436743616701,0.000256437508993,-0.0220893,3.69126,0.0124843,1.5,1.0,0.04464854917,-71.7973588926,-121.742130184
-124.054,1081,40,0.0011065479407,-0.845457228271,1.39590706294,0.0494113992097,-0.0072028,-2.39316,2.19763,0.415596,2.62920531271e-17,-2.53977243155,2.84013580934,0.999976821789,-0.506829587498,-0.541936252184,-0.43970024131,0.000234594313004,-0.0148899,3.73956,0.00887842,2.25,1.0,0.0771806598678,-13.5471767752,-27.4904068458
-123.846,1054,60,-0.00513636660814,-1.85482440288,1.40992451117,0.0492760178344,-0.00370054,-2.50208,2.36406,0.422035,-2.12353853666e-16,-2.46545225443,3.42351223404,0.999966452984,-0.507757805413,-0.554480926611,-0.433408373791,0.000356757211355,-0.0204048,3.77891,0.00939492,3.375,1.0,0.0600187296333,-29.7100867351,-12.4596672191
-126.472,1234,80,-0.00656209173335,-0.849203759585,1.39537634463,0.0483945083899,-0.01471,-2.62295,2.59111,0.439133,8.63706729044e-17,-2.65606640956,2.81624819227,0.999980055254,-0.498860803453,-0.542544265414,-0.351419447729,0.0013461337292,-0.00947431,3.80166,0.00322511,3.375,1.0,0.0208298261111,-6.84585607246,-13.2476019824
-126.075,1136,100,0.00168929135088,-0.860570940519,1.37935964638,0.0465666131342,-0.0211834,-2.30773,2.58772,0.435215,-3.75286656211e-17,-2.64572917114,2.04967256201,0.999979081715,-0.510139271554,-0.534965736185,-0.472693216541,0.000119122059237,-0.010421,3.80186,0.0032684,3.375,1.0,0.0168631240529,-64.2807085962,-145.875721961
-126.415,1187,120,0.00192681566877,-0.721344931449,1.40607437734,0.0484182248302,-0.0159121,-2.33207,2.34778,0.449973,-6.58464203316e-17,-2.85690827066,2.34020600362,0.999979600158,-0.505071025971,-0.540232634471,-0.394506241513,0.000626678188161,-0.0056689,3.7998,0.00168323,3.375,1.0,0.0139265423794,-14.9133271341,-22.4486023734
-126.683,1204,140,-0.00516481775751,-0.792006037013,1.41075230551,0.045167670071,-0.0172266,-2.28526,2.17343,0.454653,0.0,-3.02217241696,1.98106072563,0.999980158149,-0.504506049525,-0.549496786425,-0.394726745296,0.000729795955339,-0.00639706,3.81527,0.00172776,3.375,1.0,0.00997599373767,-4.8962555095,-24.2057646376
-126.902,1116,160,-0.00460975783465,-0.721838180963,1.42077032017,0.0466801714804,-0.022102,-2.34165,2.36058,0.443203,-1.40071148627e-16,-3.14937732237,2.53759309949,0.99996580508,-0.514171096113,-0.549001211103,-0.457504277551,0.000216334354454,-0.0112613,3.79195,0.00283714,3.375,1.0,0.0040076734762,-15.0387890994,-30.2616136858
-123.319,1034,180,0.00365125749658,-0.722888329909,0.991161452961,0.0434206435659,-0.00279763,-2.72367,2.56438,0.438099,4.12307196766e-17,-3.8511996554,3.11950343036,0.999973988077,-0.510807248287,-0.558618953266,-0.424384814244,0.000401290603515,-0.00696891,3.77915,0.00223462,3.375,1.0,0.00581270545782,-9.4888096159,-20.3233405281
-125.997,1198,200,-0.00168789265241,-0.744989120748,1.48902886538,0.0419384088215,-0.0118544,-2.4128,2.33498,0.405709,-1.77932237669e-17,-5.85413541791,2.57508138337,0.999970802178,-0.505211459468,-0.546737071355,-0.433284380732,0.000388599264786,-0.00662749,3.81838,0.00233687,3.375,1.0,0.00478476732758,-9.73726512018,-16.3343019302
-123.575,1155,220,-0.00746354395614,-0.859926937714,1.49249216128,0.0462819351218,-0.0140683,-2.57951,2.26982,0.44994,3.229739708e-17,-4.48433781169,2.62593644361,0.999969246133,-0.498012909661,-0.537581288545,-0.41569696236,0.00037679999844,-0.00827752,3.83699,0.00307274,3.375,1.0,0.00511902193844,-11.878535686,-28.8251316286
-125.443,1137,240,-0.0023502554158,-0.900707578084,0.997504674726,0.0425509481915,-0.00684597,-2.37987,2.34615,0.445638,0.0,-4.24867689647,1.78307234909,0.999967408056,-0.507207460414,-0.532222760432,-0.461289593716,0.000153529824869,-0.00528857,3.84163,0.00136221,2.25,1.0,0.0049543587108,-23.7374815097,-100.96863717
-126.377,1166,260,-0.00549313738116,-0.714061349118,1.52230935527,0.044664258289,-0.0172763,-2.48081,2.28141,0.44499,2.58988561491e-17,-3.84752791183,2.3213945031,0.999966912983,-0.508588699959,-0.535171796644,-0.439464864928,0.000268288410951,-0.0148102,3.79852,0.00689539,3.375,1.0,0.00442843766829,-14.5285812428,-67.290836382
-126.629,1223,280,-0.00329210223825,-0.842353960842,1.24685726059,0.0449026425808,-0.00159967,-2.30589,2.27178,0.419958,-8.71475146067e-18,-3.81950503683,1.9267805142,0.999971055149,-0.505265226995,-0.538976879178,-0.430935559172,0.000377063189145,-0.00833786,3.78658,0.00211683,3.375,1.0,0.00373524666911,-8.90165160685,-62.0736616265
-127.605,1316,300,-0.0144366068762,-0.958628064362,1.55608528214,0.0436651571424,-0.00571756,-2.53196,2.15638,0.432942,-3.23955654602e-17,-3.57099682936,2.92717792822,0.99996752483,-0.498020744586,-0.532983239029,-0.400037521125,0.000630012051187,-0.00969455,3.7843,0.00340969,3.375,1.0,0.00274600886686,-3.34817200776,-16.9280524115
