_MeanReward,Steps,_Episode,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
-144.947,7579,620,0.0124818916486,-1.12651735349,1.236,0.0357686106917,0.113134,-2.4006,3.54462,0.406639,1.50002424755e-17,-6.46879249944,4.69417340339,0.999966362422,-0.228085197878,-0.505173873336,-0.0604777396261,0.0223847403909,-0.00304994,3.59997,0.00228317,1.5,1.0,0.003473833466,0.844968638661,0.506931744111
-153.259,10355,640,0.0148885542422,-1.43750169201,1.27,0.0336554795221,0.115844,-2.95295,3.04082,0.400115,1.09789316969e-17,-7.36988734911,6.10439360532,0.999962691149,-0.199814677137,-0.519164921628,-0.059159195648,0.019839606087,-0.00362188,3.58925,0.0021789,1.5,1.0,0.00360402147082,0.822699003203,0.601921084256
-151.762,10236,660,0.00984269097027,-1.0930291255,1.373,0.0321743810929,0.128189,-3.03197,3.06025,0.38929,-1.94364953119e-17,-4.77947334908,7.19538939428,0.999970389833,-0.205706341142,-0.512830217647,-0.0569417038117,0.0185228688114,-0.0032949,3.57523,0.00207466,1.5,1.0,0.00492360635452,0.736376779393,0.263188513127
-147.204,8395,680,0.0106173309088,-1.10784523522,1.27607075392,0.0350576282904,0.113788,-2.76186,2.68706,0.386375,3.72410725115e-17,-4.53828136978,4.40909745179,0.999967076699,-0.224728086003,-0.523422604958,-0.0643263346843,0.0210458420216,-0.00397021,3.58439,0.00241913,1.5,1.0,0.00357468542497,0.830858903773,0.523004631111
-162.23,13616,700,0.013242362231,-1.17596205291,1.332,0.0292847911076,0.139645,-2.5441,2.86748,0.385393,0.0,-5.1868502954,6.52739151352,0.99996324211,-0.183288441303,-0.505609845278,-0.0581208199404,0.0171474517929,-0.00369603,3.58867,0.00218406,1.5,1.0,0.00355615663502,0.792628560742,0.497183130898
-160.884,13671,720,0.0117152518447,-1.22854948226,1.539,0.031510568484,0.128162,-2.97097,3.01895,0.386,1.66318246978e-17,-5.50364133839,6.15661846185,0.999965278889,-0.177586805486,-0.508844474924,-0.0551757652062,0.0169005343472,-0.00241637,3.57242,0.00157126,1.5,1.0,0.00505994138622,0.701366412832,0.361771126676
-161.745,14265,740,0.0126162419959,-1.24403715883,1.504,0.0295457820757,0.135476,-2.51734,2.88646,0.381282,-3.98481730535e-18,-6.5219022587,6.14623314922,0.999961370273,-0.170942627707,-0.507564840878,-0.0550251626211,0.0163575907758,-0.00193769,3.56421,0.00129977,1.0,1.0,0.00421929008035,0.742722400123,0.472738077229
-159.256,13341,760,0.010179607917,-1.13586776948,1.446,0.0304421189734,0.131751,-2.90257,2.92653,0.382588,2.13040322543e-18,-6.84959901497,5.73254460459,0.999966426837,-0.182061666708,-0.518447539268,-0.057714768587,0.0163997803946,-0.00314389,3.54623,0.00353267,1.0,1.0,0.00516536277142,0.69056646581,0.288189988526
-163.645,14840,780,0.00829815252721,-1.30181168339,1.537,0.030470072977,0.12683,-2.63908,2.71886,0.379834,-1.24488619473e-17,-5.82301068781,5.55115489405,0.999966548644,-0.174303591619,-0.501020366549,-0.0410624685205,0.0157346083458,-0.00278962,3.52618,0.00300221,1.0,1.0,0.00411072930667,0.738746006046,0.384846062632
-161.494,16173,800,0.00858143631293,-1.43137321263,1.599,0.0284966930382,0.12375,-2.64405,3.15653,0.371687,3.51471086755e-18,-9.65523682041,7.34856863907,0.999958389842,-0.15029097592,-0.507935501518,-0.000331057904987,0.0150743378758,-0.00279353,3.53657,0.00285774,1.0,1.0,0.00393541310434,0.739687320582,0.510937541897
-147.386,18717,820,0.0099715558765,-1.22858993385,1.599,0.0302690435499,0.111716,-2.80089,2.75401,0.377592,-3.03699411555e-18,-6.52461277065,6.93552344179,0.999964936158,-0.120424161124,-0.500588036512,0.000527561459312,0.0125264321117,-0.00269012,3.54808,0.00356025,1.0,1.0,0.00341147373279,0.73000420597,0.219300612627
-162.401,14451,840,0.00469479097596,-1.21935313802,1.402,0.029591262767,0.117487,-2.90207,2.97732,0.379425,-1.96676419835e-17,-6.19266936328,5.65033716603,0.999970346711,-0.177565781559,-0.51223048029,-0.058563275886,0.0159017504843,-0.00358036,3.5706,0.00403672,1.0,1.0,0.00404862788091,0.751106807111,0.259277734356
-172.355,20172,860,0.00500610000925,-1.21052766434,1.599,0.0279751118718,0.117146,-2.72087,2.7232,0.382317,-1.38078897689e-16,-7.15091360492,8.84954704195,0.999953378684,-0.14760167662,-0.504441575317,-0.000524370116182,0.013020721247,-0.00292564,3.5707,0.00383374,1.0,1.0,0.00466830736224,0.644031063009,0.459717272578
-172.405,18418,880,0.00550003174519,-1.24901590501,1.543,0.0284135734328,0.120504,-2.67783,3.06154,0.384579,3.08629703881e-17,-7.31156869274,6.8855907735,0.999955143081,-0.154469488353,-0.501534409424,-0.0559810819224,0.0138335928846,-0.00218313,3.5652,0.00276724,1.0,1.0,0.00349941172083,0.749827600167,0.628384947047
-175.171,21400,900,0.00622528261555,-1.21180892881,1.599,0.027101753635,0.115225,-2.57488,3.00681,0.383833,2.92185797883e-17,-7.17208818641,7.13978997594,0.999956188121,-0.139594263746,-0.5,-0.000684526923578,0.0123639569418,-0.00171534,3.57884,0.00182464,1.0,1.0,0.00285990521061,0.768929765794,0.58344030749
-162.974,18537,920,0.00994612912873,-1.24510012967,1.599,0.0304335217059,0.111847,-2.78142,3.47793,0.389646,-3.06648426718e-18,-7.73800254353,7.20023213402,0.999958113598,-0.133833087804,-0.51184991784,-0.000139877884067,0.0136536004745,-0.00304789,3.55863,0.00326439,1.0,1.0,0.00452351289219,0.686762456914,0.474132454138
-171.572,19864,940,0.0064828106516,-1.20228410203,1.599,0.0273643683386,0.129578,-2.5335,2.98828,0.38797,5.72326005445e-18,-5.29920965398,5.93926893764,0.999966567851,-0.147348693898,-0.506199472583,-3.62593855243e-05,0.0129127774799,-0.00223747,3.55666,0.00308754,1.0,1.0,0.0034500439214,0.732963414586,0.455552682147
-171.467,18150,960,0.00729539199662,-1.23763140059,1.51,0.0295969122284,0.113912,-2.56373,2.91918,0.38694,-5.48077041358e-18,-6.58727179272,6.6667500683,0.999958431168,-0.152832014936,-0.512155155528,-0.0513978353524,0.0135238499121,-0.0022214,3.55846,0.00230986,1.0,1.0,0.00317048543154,0.766123824056,0.579602150783
-172.056,18052,980,0.00822170965166,-1.92866412538,1.593,0.0309240009213,0.121105,-2.53342,2.98437,0.395844,-3.14887097611e-18,-6.8953074467,8.21763595005,0.999958289414,-0.154662065458,-0.511093809316,-0.0429077659261,0.0140025132182,-0.00224068,3.55854,0.00239583,1.0,1.0,0.00364564989595,0.739645542945,0.556345287879
-168.919,17326,1000,0.00554913816399,-1.39054454155,1.48689772077,0.0296060232781,0.11425,-2.85628,2.81391,0.395617,1.47636722194e-17,-5.82738973626,6.00968200295,0.999968597648,-0.161954890004,-0.505987199549,-0.0380414915636,0.0135945027454,-0.00237651,3.52638,0.00258654,1.0,1.0,0.00409024253775,0.701486874491,0.266737269693
-164.76,15516,1020,0.00503964283624,-2.37108457787,1.354,0.0301773462349,0.124215,-2.87725,3.15038,0.394224,1.46541425266e-17,-6.58606327345,4.25473217417,0.999964315277,-0.168171793161,-0.52924310766,-0.0572639049851,0.0145084834536,-0.00267714,3.52348,0.00298602,1.0,1.0,0.00412114053634,0.721504939328,0.551603276163
-165.257,15754,1040,0.00662942974641,-1.4382948562,1.46456738222,0.0303197439003,0.128504,-2.44086,3.01808,0.393592,-2.16491375628e-17,-5.68294327026,4.49313981858,0.999968373723,-0.167673312455,-0.501696807054,-0.0339427824633,0.0147033873516,-0.00191771,3.51416,0.00228428,1.0,1.0,0.00367310220984,0.751437156601,0.469553784235
-175.551,19664,1060,0.00466557399238,-2.02420886773,1.419,0.0280252093569,0.117166,-2.65979,3.11742,0.384867,-2.89073529601e-17,-11.5748234717,8.57181397044,0.999952580189,-0.155045225882,-0.510441596453,-0.0489421636633,0.0127153686179,-0.0014932,3.50432,0.00183436,1.0,1.0,0.00314287150997,0.753403225736,0.630553652515
-170.262,17753,1080,0.00529474116692,-1.42002481255,1.43248138705,0.0278908230203,0.126652,-2.80982,3.15092,0.385753,-1.12066673809e-17,-7.64729005113,6.26410025076,0.999959321388,-0.162835940328,-0.502579112544,-0.053901148052,0.0133539032543,-0.00154184,3.47602,0.00161267,1.0,1.0,0.00321584495038,0.762056002478,0.609578910211
-166.494,16472,1100,0.00538582328425,-1.76050697872,1.53563865043,0.0287002804227,0.127069,-2.66001,3.06057,0.38067,-2.58818383594e-18,-7.99289412549,5.55625882138,0.999955255074,-0.167193638136,-0.501440291874,-0.0562110336001,0.0138802402165,-0.00188135,3.45749,0.00179318,1.0,1.0,0.00272356487526,0.806651902151,0.618958899999
-175.123,19693,1120,0.00540580630625,-1.43491416534,1.533,0.0284612573928,0.120698,-2.7742,3.12633,0.37645,1.15459135451e-17,-7.77334317851,7.83700698928,0.999955790912,-0.157502761583,-0.500028003883,-0.0262521469391,0.0125579014552,-0.00255399,3.44486,0.00315336,1.0,1.0,0.0043315804974,0.660188589351,0.400228048463
-173.7,19148,1140,0.00540830085386,-2.43271612748,1.485,0.0280646848059,0.118589,-2.49692,3.26441,0.371837,-3.19128239374e-17,-7.06962886286,7.08257393254,0.999960698014,-0.156682968066,-0.527793001111,-0.0468533465227,0.0128254595316,-0.00155013,3.43889,0.00163909,1.0,1.0,0.00364858672651,0.732504535808,0.580653694393
-168.19,17029,1160,0.00687748580512,-1.32937093924,1.81207911836,0.0284744514072,0.126476,-2.86404,2.84594,0.377701,6.67607244827e-18,-7.8989639943,7.0186315253,0.999948878064,-0.162229183124,-0.507188652928,-0.0581152668849,0.0138502677341,-0.00260043,3.44215,0.00264528,1.0,1.0,0.00250166696668,0.820585452317,0.718438262498
-173.285,20624,1180,0.00701429556197,-1.29806464172,1.6995055994,0.0281490089324,0.120815,-2.67834,3.03571,0.382357,0.0,-9.54044007699,12.5916209111,0.999951281851,-0.147589077097,-0.509535466965,-0.000554386002477,0.0123946561451,-0.00191285,3.42505,0.00157275,1.0,1.0,0.00382891961464,0.691118694872,0.360140152027
-173.888,19190,1200,0.00776053368264,-1.36527744967,1.83356732764,0.0281772542619,0.123823,-2.91309,2.9352,0.378742,7.77561096976e-17,-7.6596777198,6.54222613503,0.999958168268,-0.15444547221,-0.506241806819,-0.0498406438877,0.0129476650202,-0.00169687,3.41696,0.00173094,1.0,1.0,0.00248841534382,0.808083157111,0.654648339008
-173.856,19247,1220,0.00782975081218,-1.45733404762,1.374,0.0286476266704,0.115572,-3.17233,2.70004,0.378119,-3.47020404019e-17,-9.01229587668,8.93421826997,0.999939408783,-0.153508328745,-0.5,-0.0573811332482,0.0131508933421,-0.00267652,3.40854,0.00215414,1.0,1.0,0.0030286356414,0.774150165966,0.651311904489
-173.896,19133,1240,0.00887538203012,-1.37772797114,1.491,0.0291092923522,0.107314,-2.64134,2.77247,0.380166,-1.18838486094e-17,-7.77804158701,9.35112384289,0.999952493929,-0.152396743565,-0.506773960576,-0.0421276051257,0.0130544201226,-0.0016919,3.40803,0.00200906,1.0,1.0,0.00297532724328,0.772127213585,0.661199205086
-171.093,18089,1260,0.0097489595746,-1.5226147363,1.444,0.029573934342,0.106788,-2.35161,2.83729,0.376684,7.22758932942e-17,-11.2927579718,11.994324733,0.999936702342,-0.157395536528,-0.506649171938,-0.0404327151175,0.0135128210621,-0.00318483,3.39836,0.00328818,1.0,1.0,0.00273183026805,0.797836524729,0.704970908596
-179.701,21416,1280,0.0103896586193,-1.89286874684,1.446,0.0284673776035,0.103936,-2.83198,2.9237,0.371671,6.63562510049e-19,-9.3579243911,9.34918854257,0.999945398246,-0.144328684178,-0.503078048835,-0.0320133826507,0.0122892909481,-0.00188034,3.39869,0.00152477,1.0,1.0,0.00213859784812,0.82621849114,0.632795389497
-177.716,20662,1300,0.011555823647,-1.37455346542,1.54780932164,0.0292769406858,0.0984778,-2.44738,3.14113,0.368495,3.85155291865e-17,-10.1986005531,9.10482887481,0.999943663369,-0.146114552916,-0.505453908007,-0.048047981814,0.0128987047371,-0.00235388,3.3752,0.0019757,1.0,1.0,0.00212051541217,0.837498447064,0.764502477604
-173.044,18906,1320,0.0139112844945,-1.46016006626,1.69299011757,0.031302951501,0.101201,-2.7566,2.87253,0.371803,9.01990143777e-18,-13.2499649417,7.90369644502,0.999939000647,-0.144965703934,-0.509526849079,-0.0532083407899,0.0133958759998,-0.00250099,3.39789,0.0022792,1.0,1.0,0.00300924412115,0.775525408763,0.660278220993
-182.407,24159,1340,0.0116607403181,-1.38181894293,1.599,0.0283529022013,0.0920652,-2.55687,3.06737,0.375039,9.41155161403e-18,-8.46502163854,12.8532954872,0.999945188457,-0.133861654815,-0.506360920213,-0.000539735367056,0.0113486639274,-0.00207657,3.39268,0.00194223,1.0,1.0,0.00313307904138,0.724058791255,0.575511343183
-168.124,20921,1360,0.0133110230059,-1.40140696837,1.95102651621,0.0296990952097,0.0974533,-2.74709,3.1933,0.379942,-1.63023045344e-17,-8.71400471246,9.49496927796,0.999951376481,-0.132710747798,-0.50562173247,-4.61284071207e-05,0.0117807319813,-0.00212982,3.38799,0.0021003,1.0,1.0,0.00348878267557,0.70386161387,0.533579540181
-180.924,25424,1380,0.0120157602124,-1.44854314238,1.599,0.0283511138529,0.0922461,-2.75281,2.89634,0.376344,-3.912680263e-17,-10.1897469474,7.79966894612,0.999950570716,-0.128553214638,-0.5,-0.000291626172839,0.0105977031209,-0.00130431,3.36169,0.00142511,0.666666666667,1.0,0.00355094749426,0.664934179726,0.511769866114
-182.398,23981,1400,0.0130376850486,-1.51042528784,1.599,0.0287975815665,0.101761,-3.02199,3.20636,0.374569,-7.11105694435e-18,-6.45716056714,7.64764481831,0.999960948887,-0.134080333447,-0.502449538063,-0.000492100021802,0.0112943974626,-0.0016377,3.35697,0.00335544,0.666666666667,1.0,0.00362851428159,0.680024807001,0.473916297162
-185.156,27003,1420,0.0138399545356,-1.44934113435,1.599,0.0286939344787,0.0939326,-2.8902,3.01628,0.371811,3.6838863462e-17,-10.471276947,10.0464977567,0.999942378334,-0.12457527699,-0.5,-0.00035190518247,0.0101856214569,-0.0019932,3.32428,0.00326217,0.666666666667,1.0,0.00327627932813,0.6826084384,0.538889414423
-182.617,24350,1440,0.0123683775387,-1.50745337269,1.599,0.0283335604899,0.101752,-2.41765,3.14024,0.368025,1.16721599304e-17,-9.34162203047,10.4202587536,0.999939934027,-0.13527690798,-0.5,-0.000386574101867,0.0111660930105,-0.00188975,3.30071,0.00325154,0.666666666667,1.0,0.00323634456353,0.710583714471,0.640474479874
-178.45,26471,1460,0.0147911708732,-1.45985043045,1.599,0.0282434671116,0.0935068,-2.70694,3.94946,0.362916,-2.14738464209e-17,-10.0525144786,8.16545431647,0.999952638922,-0.119062395712,-0.503633799935,0.000186366523849,0.0101406695612,-0.00149719,3.29247,0.00211956,0.666666666667,1.0,0.00308712436803,0.695645534604,0.567553647447
-175.173,23444,1480,0.0142986053321,-1.47753411981,1.8769436071,0.0292303460503,0.0983673,-2.48906,2.76195,0.362579,-9.69858707743e-18,-9.6760244544,14.6237681512,0.999945234813,-0.128084943042,-0.501592605285,-0.000232900827541,0.0111409212873,-0.00304084,3.28298,0.00408286,0.666666666667,1.0,0.00369281547947,0.668615446691,0.566453676572
-174.071,27008,1500,0.0161873513855,-1.50359830504,1.599,0.0288142606221,0.097632,-2.50306,3.08365,0.359145,-6.31406459502e-18,-10.528118762,9.42723832269,0.999956063481,-0.115549180682,-0.5,0.000281481625279,0.00968406210317,-0.00238999,3.26554,0.00276289,0.666666666667,1.0,0.0037396179139,0.620334641144,0.361895365567
-165.967,25873,1520,0.0189126405074,-1.49719225127,1.64393563813,0.0303063061223,0.0949897,-2.62438,2.83409,0.362128,1.31821015408e-17,-7.3105405746,9.1209387462,0.999949058523,-0.109324102706,-0.506870736409,-0.000181268522283,0.00942546353946,-0.00212807,3.23233,0.00405768,0.666666666667,1.0,0.00353199143884,0.626172064788,0.501637213417
-169.233,21390,1540,0.0197558269781,-1.49875842687,1.9981768807,0.0311198224521,0.10876,-3.00264,3.15835,0.351465,-2.65747633758e-18,-11.2879292965,8.64564094916,0.999947421014,-0.124738694615,-0.509977442986,-0.000116560993774,0.0118625838164,-0.00158354,3.20578,0.00236526,0.666666666667,1.0,0.00318926184229,0.757176232429,0.650884910407
-159.273,27413,1560,0.0185255399984,-1.50547433135,2.07955556212,0.0286467617692,0.103067,-3.06121,2.90221,0.346461,-3.00671058798e-17,-10.7587592411,11.6461513925,0.999945415603,-0.100730322017,-0.513428342624,-0.000273445126368,0.00822441658656,-0.00254923,3.17858,0.00411145,0.666666666667,1.0,0.00358678885516,0.56610497332,0.420796364398
