_MeanReward,Steps,_Episode,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
-136.567,7001,20,-0.233762972383,-0.504104566866,-0.0249816852056,0.0211876407444,-4.05966425231e-18,-5.38058835829,2.58365994545,0.999989550562,0.0389435236964,-1.74777006112,2.23096689704,0.0475480194017,-0.0438696,-2.94051,2.8062,0.3924,-0.00719489,3.65903,0.0048119,1.0,1.0,0.00525606264392,0.752951273175,-0.3520861349
-123.283,3730,40,-0.30390422817,-0.505245277428,-0.061729545117,0.021291334658,7.6197612414e-17,-4.19274392512,2.70236321974,0.999981931407,0.0228848295452,-1.67253236671,1.71538785339,0.0481428723989,-0.0605197,-2.4648,2.48749,0.385459,-0.0110233,3.67058,0.00868816,1.5,1.0,0.00800719735062,0.625522907209,0.076366742337
-136.756,6648,60,-0.236721005292,-0.50886052368,-0.0366212563568,0.0227907888498,-5.55779516539e-17,-6.4316662734,3.66361488671,0.999976067636,0.0175074481181,-2.08891724373,1.66410645947,0.0412379895279,-0.0518693,-2.43022,2.38111,0.381827,-0.00373028,3.65162,0.0023607,1.5,1.0,0.00919345162588,0.596632263901,-0.173121939869
-134.833,6752,80,-0.226051473513,-0.504108186416,-0.0358021198758,0.0229831703225,1.68375055867e-17,-4.34684606905,3.12440447081,0.999965929042,0.0152353884968,-1.01761801151,1.52305658707,0.0399191233186,-0.0550381,-2.87636,2.4955,0.381714,-0.00508839,3.63685,0.00359974,1.5,1.0,0.00703346763271,0.700910505375,0.395751114166
-137.191,7570,100,-0.222898520625,-0.517409911624,-0.0478467917268,0.0198756556228,7.50903815863e-18,-5.34822453207,5.45432304425,0.999965638588,0.0148226848534,-1.35251427671,1.62467848668,0.039392619851,-0.0399695,-2.91601,2.56266,0.378785,-0.00404491,3.66358,0.00268484,1.5,1.0,0.0058443120366,0.706687472537,0.176717295918
-155.444,13629,120,-0.174082998872,-0.512595106723,-0.0326454649015,0.0159394248961,-1.45976935955e-17,-6.79444593385,5.54180292705,0.999963198184,0.019112781511,-1.12546772584,1.65601128309,0.0364482850863,-0.0135174,-3.02347,2.66575,0.384475,-0.00313387,3.66732,0.00193443,1.5,1.0,0.00564361072003,0.674310423464,0.291112060174
-165.084,16249,140,-0.169347477906,-0.500188536653,-0.0250525314685,0.0140999875756,2.62370386766e-17,-6.49185581886,6.72754765304,0.999964637217,0.0180664074598,-1.5539497475,1.74720459561,0.0356634467689,-0.0184094,-2.8333,2.62672,0.389558,-0.00295182,3.67275,0.00211893,1.5,1.0,0.00543100965941,0.61793844756,0.187472092318
-146.982,21713,160,-0.11205949688,-0.505165822392,0.000151183499838,0.0112346597021,1.75402250434e-16,-8.28568037814,8.26048678463,0.999969607972,0.0256266515821,-1.14197149727,1.77357613524,0.0355409155109,0.00955786,-2.58679,2.53176,0.384206,-0.00199787,3.65314,0.00117024,1.0,1.0,0.00597284553665,0.468631425604,-0.327242655742
-149.546,22465,180,-0.112585528548,-0.50012763852,0.00244352705207,0.0108707913882,2.5303102097e-17,-6.71533303516,8.47966357645,0.999963694915,0.0239912589619,-1.22420574744,1.74938559098,0.0356991892866,0.00732256,-2.67045,2.50322,0.38202,-0.00559526,3.66272,0.00592227,1.0,1.0,0.00460423281479,0.576936767145,0.28285191017
-115.479,27111,200,-0.0690236730443,-0.50051473371,0.00172310230017,0.00418319426573,-1.57251905668e-17,-9.49503145856,6.6841034016,0.999968884412,0.0297805888584,-1.22606720767,1.75671571716,0.0355598609165,0.0145606,-2.91592,2.86503,0.381301,-0.00253188,3.66391,0.00209252,1.0,1.0,0.00238303950182,0.489919482805,-0.837302132313
-119.617,22974,220,-0.0790190333246,-0.5,0.00361567577428,0.00688120337928,-8.65987490262e-18,-9.8089856231,7.92621361091,0.999965705424,0.0297324124515,-1.4326115329,1.73089278563,0.036663210814,0.0206624,-2.56494,2.8148,0.388116,-0.00286452,3.65578,0.00285972,1.0,1.0,0.00259611378531,0.622729213993,-0.150964558939
-122.992,28171,240,-0.0740540721759,-0.5,0.00040857407219,0.00523646676767,-8.07119645888e-18,-12.6391702515,7.94168426585,0.999960480444,0.0282150022366,-1.0320679844,1.72019454692,0.034410697611,0.0250761,-2.70637,2.65392,0.380545,-0.00195689,3.63565,0.00189287,1.0,1.0,0.00269972208853,0.486826694328,-0.0562388377461
-120.67,29576,260,-0.069275479215,-0.5,0.0029312919129,0.00434344615943,-6.72680436884e-18,-6.01169512065,6.81319563151,0.999973394236,0.028481750288,-1.19679789885,1.72517333354,0.0335613456441,0.0284108,-2.91685,2.95555,0.378637,-0.00121833,3.63493,0.00135364,0.666666666667,1.0,0.00251785762688,0.420378653778,-0.39258755957
-94.983,31706,280,-0.0513187483677,-0.5,0.00933212696745,0.000901023922289,1.07569707048e-17,-14.7308128556,15.7603224789,0.999926118192,0.0290932858946,-1.17469646897,1.73114474327,0.0317595420851,0.0478614,-2.6478,2.6876,0.376671,-0.00400971,3.61127,0.00532839,0.666666666667,1.0,0.000579921229451,0.40414971727,-0.659294352997
-91.2674,30803,300,-0.0492162958035,-0.5,0.000855427155289,0.000935446714908,-1.84538580206e-18,-14.4237613785,16.8301168521,0.999908780073,0.0289903355722,-1.21782698372,1.73888423575,0.0306928705973,0.0495889,-2.81186,2.87617,0.372421,-0.0020745,3.58164,0.0033064,0.666666666667,1.0,0.000301362109525,0.679333875556,0.00787369050069
-82.4157,32000,320,-0.0434429783142,-0.110089240192,0.00126548990656,0.000132079865372,3.5527136788e-18,-4.50076718857,31.2994097206,0.999883927603,0.030983753212,-1.17869978726,1.75102080529,0.0294865154799,0.057525,-2.9354,2.99915,0.36884,-0.00122474,3.57655,0.00165203,0.666666666667,1.0,5.84184138953e-05,0.86588732487,0.291617014518
-83.1961,30464,340,-0.0441434171218,-0.5,0.00162382768127,0.000471881294163,-4.01173025705e-17,-10.1928357036,8.4678254679,0.999946898648,0.0314403719201,-1.60683445818,1.75050688857,0.0292181373747,0.0537137,-2.55526,2.82609,0.370952,-0.00237592,3.57948,0.00254107,0.666666666667,1.0,3.13393795105e-05,0.939552701281,-0.612004128633
-78.6606,32000,360,-0.0424291645916,-0.0681945011514,0.00175006434728,0.000126193896598,7.54951656745e-18,-4.73683253306,26.6836263501,0.999806381146,0.0310740672998,-1.32303986137,1.76264853975,0.0294315823771,0.0646828,-2.94917,2.78662,0.368547,-0.00190721,3.52799,0.00265733,0.666666666667,1.0,1.20624280673e-05,0.923969964504,0.267534407298
-84.3065,28979,380,-0.0450484323612,-0.5,0.000955763029605,0.00118187108449,1.37307682123e-17,-30.3259022398,15.7516334558,0.999948172677,0.0318443047526,-1.83982109947,1.99183245046,0.0301207212837,0.0678627,-2.86184,3.00382,0.359909,-0.0125188,3.52139,0.00760464,1.0,1.0,0.000215542066047,0.834699289139,-1.64996462445
-80.9979,32000,400,-0.0430667641252,-0.0845271193195,0.00174774546975,0.000130066879139,3.81916720471e-17,-18.7674018124,28.8147390353,0.999882669155,0.030590868194,-1.31594965956,1.76590410017,0.0288520856461,0.0730431,-2.78166,2.62394,0.358435,-0.0129241,3.50547,0.00793503,1.5,1.0,2.30742684528e-05,0.831986490856,0.263856152917
-82.5081,30486,420,-0.0436818781156,-0.502231548146,0.00172272727714,0.000600286080184,0.0,-8.76487972628,13.3974805751,0.999946673415,0.0308445251534,-1.37876528497,2.42424363003,0.0305722308073,0.0830332,-2.95991,2.86443,0.355735,-0.0657068,3.51015,0.0129537,2.25,1.0,0.000193732484942,0.690852730967,-16.3821139814
-122.508,1692,440,-0.432424332677,-0.525131418284,-0.191548685175,0.00794050186667,6.71908024359e-17,-2.54425117506,4.22810261725,0.999989699499,0.144686751689,-2.88078074496,2.45399115049,0.111441571067,0.22865,-2.55995,2.60652,0.49333,-0.0103051,3.52297,0.00330926,2.25,1.0,0.0148496774132,-0.649307197487,-1.41814729145
-119.649,1238,460,-0.474421785216,-0.530892199306,-0.373100825688,0.0011316148473,0.0,-11.8482657945,6.76423918484,0.999965859038,0.149163325356,-3.15012971679,2.27851241055,0.0975824424449,0.261295,-2.25136,2.66854,0.529934,-0.0158064,3.49525,0.00453403,2.25,1.0,0.00116826657376,0.357833791314,-7.4275835919
-123.19,1511,480,-0.463129743257,-0.539532758721,-0.346049209851,0.00207801671542,9.40493363018e-18,-2.31072189946,3.31377617085,0.999954823939,0.15611375914,-3.13004971132,2.17819269666,0.0903132929563,0.290638,-2.40521,2.75864,0.501947,-0.0129451,3.48192,0.00428601,2.25,1.0,0.0010589970949,0.497940939556,0.356708138463
-125.579,1729,500,-0.458969288842,-0.527577721278,-0.333887574887,0.00243903971462,-8.21911782256e-18,-2.4244326776,2.49271098974,0.999941606116,0.153050068156,-2.81465826811,2.00347173715,0.0845629117809,0.281256,-3.00233,2.87624,0.5289,-0.00759454,3.49745,0.00264991,2.25,1.0,0.000469917475604,0.812397921423,0.466617288208
-121.35,1510,520,-0.457822274526,-0.521944612102,-0.344081005805,0.00211345639462,1.88223241261e-17,-3.98313757203,1.75860729564,0.999964550879,0.144054313509,-2.83184862074,1.88654657822,0.080785299709,0.290698,-3.01102,2.93558,0.510762,-0.011158,3.52662,0.0036073,2.25,1.0,0.000765763939259,0.637674922544,-0.76076365752
-121.457,1424,540,-0.464419990041,-0.524173532893,-0.357653128942,0.00174522364451,1.99590656112e-17,-2.12780848618,15.3157444075,0.999957214953,0.133611303801,-2.65191829561,1.78539937503,0.0829181432959,0.285357,-2.34787,2.65904,0.524493,-0.0526385,3.55251,0.0124863,3.375,1.0,0.000779024677641,0.64345840976,-0.757797548886
-123.934,1628,560,-0.465995675613,-0.52766862331,-0.357772981835,0.00177435006279,3.49161049514e-17,-3.57077282782,3.27099304626,0.999911653681,0.143068453201,-2.60910766282,1.7112069288,0.0748929479914,0.283645,-3.01865,2.6838,0.564329,-0.00681279,3.52715,0.00167505,3.375,1.0,0.000430359414968,0.78058685581,0.536218040131
