_MeanReward,Steps,_Episode,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
-52.6171,31887,220,0.0254935882541,-1.09331906358,1.599,0.0366266111239,0.0990317,-2.49678,3.23121,0.373565,-1.78265182867e-17,-26.8623207277,13.0301602541,0.999787398702,-0.029330039602,-0.5,0.0312317590797,0.000773187111533,-0.00498105,3.58193,0.00741284,0.666666666667,1.0,9.89193292245e-05,0.873186443632,0.397583964648
-48.7727,32000,240,0.0224737732004,-1.15652811357,1.599,0.0349862795767,0.111777,-2.68935,2.93316,0.377698,-3.5527136788e-18,-8.88798976061,11.0332497908,0.999335810483,-0.0263953781327,-0.0642623562192,0.00531128160683,6.79891299045e-05,-0.00270737,3.5488,0.00406981,0.666666666667,1.0,2.56436158618e-05,0.654941337368,0.687795194716
-41.2416,32000,260,0.0291471992665,-1.25543582786,1.599,0.0364694363334,0.1125,-2.6733,2.8037,0.371547,3.5527136788e-18,-11.3591717115,14.2918862336,0.999443838207,-0.0233636086899,-0.0492518726039,0.0216221644749,6.70475237697e-05,-0.00246735,3.52169,0.00388916,0.666666666667,1.0,1.91614969229e-05,0.714245929057,0.502244179389
-36.547,32000,280,0.0286725427003,-1.19714216915,1.599,0.0371081760763,0.111165,-2.42463,3.62634,0.373914,-7.1054273576e-18,-10.2863125828,27.7760017136,0.999346880177,-0.0201373508096,-0.0472195177625,0.030119125657,6.1678885218e-05,-0.00562916,3.49866,0.00733384,1.0,1.0,2.17416801251e-05,0.689843754016,0.606605837487
-32.2896,30508,300,0.0334129845653,-1.17496959591,1.599,0.039005679118,0.111853,-2.64539,3.31862,0.375656,1.11793796108e-17,-22.5439858118,5.54948367325,0.999780258686,-0.0175973648035,-0.5,0.0461530720536,0.000526762713225,-0.00946453,3.48652,0.00491906,1.0,1.0,0.000110802163337,0.789655919625,0.40344547588
-30.2269,32000,320,0.0306181184477,-1.34355872117,1.599,0.0372065866366,0.108487,-2.66379,3.05298,0.375257,-1.42108547152e-17,-7.10816443666,18.9405931046,0.999429073877,-0.0161587027972,-0.0367227379953,0.0126986213983,5.25444227897e-05,-0.0029827,3.44852,0.00366444,1.0,1.0,2.92005123433e-05,0.444318977972,0.334441287117
-22.3532,32000,340,0.0352045391367,-1.13500219895,1.599,0.038933620005,0.105411,-2.43663,2.98616,0.375955,5.3290705182e-18,-9.60771718666,32.1671581015,0.999589877474,-0.012112252693,-0.0359469127145,0.0394254863491,6.2424611599e-05,-0.00394812,3.42313,0.00408229,1.0,1.0,3.95812797426e-05,0.431840008818,0.0890904613902
-18.7086,30482,360,0.0382188179819,-1.47488891692,1.599,0.041045798353,0.108371,-2.73823,3.02271,0.383799,3.72963840042e-18,-36.7922167013,23.65522198,0.999818466061,-0.00849631164592,-0.5,0.0357193023512,0.000526565794351,-0.00284595,3.40544,0.00221436,1.0,1.0,9.27241616478e-05,0.854900162106,0.486478782559
-8.66455,32000,380,0.0400099222515,-1.15841093002,1.599,0.0412207848872,0.105034,-2.801,3.29921,0.380657,1.42108547152e-17,-11.6923094679,21.7677310535,0.999550160781,-0.00448869248821,-0.0355883526164,0.0500366750978,7.63122288859e-05,-0.00357365,3.37362,0.00381461,1.0,1.0,4.94827004323e-05,0.364685436119,0.194461588544
-10.8659,30202,400,0.0411866822069,-2.11913754516,1.599,0.0433650976295,0.103161,-2.64739,3.19043,0.385447,-9.41053884855e-18,-23.7964717391,3.89854419441,0.999866337394,-0.00527573291795,-0.5,0.043066800011,0.00156050356682,-0.00467286,3.36083,0.00256197,1.0,1.0,0.000561713176085,0.691960334385,0.377579453043
-1.28619,30560,420,0.0428376854027,-1.65749574334,1.599,0.0430292994251,0.104857,-2.94579,2.94858,0.390183,-9.30029758848e-18,-23.5673330552,14.4860058119,0.999799839926,0.000650897275957,-0.5,0.0526654665989,0.000721905590988,-0.00274721,3.34231,0.00210707,1.0,1.0,0.00012953664022,0.828951517438,0.675000049724
2.07046,31792,440,0.0412234844615,-1.26524029877,1.599,0.0426745089858,0.105332,-2.59874,3.2525,0.38922,-1.43038296077e-17,-29.2260749311,14.8978291699,0.999823522361,0.00147046223931,-0.5,0.0447780730912,0.000941261921033,-0.00299298,3.3205,0.00272741,1.0,1.0,0.000565316108044,0.408856277259,0.307135480048
0.672941,28914,460,0.0440122653438,-1.92417961699,1.599,0.0439729115867,0.10367,-2.43973,3.26999,0.387471,-7.86379177711e-18,-33.6581471796,17.5347182368,0.99986230372,0.00598251829412,-0.5,0.0569093668392,0.000918335481901,-0.00838561,3.31485,0.0051146,1.0,1.0,0.000129645254785,0.874338253234,0.559639424353
11.8066,32000,480,0.0417858834713,-1.1563351071,1.599,0.0426771276767,0.106569,-2.70651,3.10396,0.394914,-2.84217094304e-17,-8.56869833085,12.3012654562,0.99953901806,0.00784167708461,-0.0408849968221,0.049595887421,0.000114660564933,-0.00431709,3.28114,0.00497259,1.0,1.0,7.27209412715e-05,0.37001367098,0.330451027785
25.8878,32000,500,0.0456006159065,-1.26087862545,1.599,0.0450077077438,0.106381,-2.99661,3.65449,0.40579,1.06581410364e-17,-14.7117701937,54.4919254236,0.999766219072,0.0158033331077,-0.0304683982669,0.0595825320618,0.00013223150074,-0.00420296,3.25827,0.00325071,1.0,1.0,6.30994228569e-05,0.523002746558,-0.129411807883
25.7279,31807,520,0.0469828170062,-1.67856791958,1.599,0.0460435130177,0.107499,-2.92439,3.73845,0.407182,-7.14854200155e-18,-30.5598093366,2.16922756603,0.999827940621,0.0159640071959,-0.5,0.0564943729326,0.00106911573751,-0.00376951,3.24978,0.00224052,1.0,1.0,0.000470109377088,0.564016261362,0.261656162706
40.815,32000,540,0.0489819795435,-1.30040800714,1.599,0.04635908013,0.108463,-2.95905,3.48506,0.414566,3.5527136788e-18,-5.84074693856,40.8471074039,0.999648753248,0.0236832483109,-0.0158754051981,0.0874958876428,0.000183563492624,-0.00524153,3.20809,0.00395725,1.0,1.0,0.000151599223655,0.321029473833,0.41142349857
47.1859,31898,560,0.0515023837656,-1.53602353269,1.599,0.049167025713,0.108814,-2.78928,3.67582,0.424645,-1.06922224956e-17,-16.6889295295,20.2577468922,0.999898789153,0.0278184374811,-0.5,0.0892458437632,0.00112087706626,-0.00200723,3.17796,0.001214,0.666666666667,1.0,0.000239629467448,0.786239672501,0.218654048731
51.7552,31930,580,0.0509784218588,-1.62483432341,1.65311633487,0.0488440887257,0.108252,-2.68801,3.44058,0.423413,-1.78025113877e-18,-22.1923083868,27.7370225291,0.999879547441,0.029800703627,-0.5,0.0865465368099,0.00117552300262,-0.00474669,3.16439,0.00353093,0.666666666667,1.0,0.000519436822981,0.559478326841,0.248723141834
55.3719,31968,600,0.0511625777342,-1.32193008507,1.599,0.0482294260797,0.109189,-2.94084,3.47917,0.422857,-5.33440492312e-18,-24.9127299616,21.9360601635,0.999852397929,0.0313007172716,-0.5,0.0796508956328,0.00111816026191,-0.00243175,3.15814,0.00239548,0.666666666667,1.0,0.000594092494476,0.514795780505,0.326053875668
65.4167,32000,620,0.0520656216539,-1.11541241587,1.62571375886,0.0489690287954,0.111135,-3.08161,3.3024,0.430407,-3.01980662698e-17,-11.3543423691,35.5300281922,0.999790815673,0.0369707493352,-0.0157296687331,0.0878034558665,0.000279301114726,-0.00458339,3.10427,0.00460969,0.666666666667,1.0,0.00017740190981,0.546564076271,0.309742775793
46.9402,29585,640,0.0502841974933,-1.66265075749,1.599,0.0495362868918,0.108585,-2.48427,3.27444,0.431179,-1.72922349078e-17,-21.7751930145,7.65565902256,0.999903723511,0.0294657831443,-0.5,0.0902649700969,0.00284720316303,-0.00450839,3.08376,0.00493017,0.666666666667,1.0,0.000942934101677,0.670018314497,0.23529103444
62.9157,31404,660,0.0516706049862,-1.37613349991,2.37881333898,0.0506523272954,0.113301,-2.94113,3.75155,0.441129,-3.62013876327e-18,-16.9554929724,15.3952459606,0.999918244752,0.0356885323072,-0.5,0.104172802374,0.00255793019927,-0.00352097,3.06789,0.00256393,0.666666666667,1.0,0.00126883772319,0.533815149527,0.177715235358
81.1248,32000,680,0.0523202311354,-1.10648941966,1.599,0.0506241686705,0.1181,-2.61527,3.66406,0.440754,-2.48689957516e-17,-11.4129963002,22.1418029855,0.99990588549,0.0463065131656,-0.00931752188287,0.103772368267,0.000280633777711,-0.00670298,3.0403,0.00482633,0.666666666667,1.0,0.000242897459994,0.423146417255,-1.89212998736
82.2176,32000,700,0.0508264767581,-1.24972194047,1.599,0.0501923234131,0.116021,-2.64103,3.53832,0.443754,-7.1054273576e-18,-4.72049164209,22.8124544197,0.999747697261,0.0469603031262,-0.0145997782255,0.10385289174,0.000362736420232,-0.0035237,2.98244,0.00487405,0.666666666667,1.0,0.000125204352401,0.660546185182,0.513403906232
96.8393,32000,720,0.0530770482361,-1.2403329243,1.599,0.0514411701882,0.124434,-2.64089,3.56304,0.449309,2.84217094304e-17,-4.56788995307,10.4247222098,0.999647020541,0.0556732979292,-0.0131363113146,0.106432842787,0.000378723393903,-0.00557803,2.92441,0.00754067,1.0,1.0,0.000146290164452,0.712268418369,0.670989253053
78.4675,29689,740,0.0551839074146,-1.73308883201,1.97380893092,0.0543780206602,0.131631,-2.53455,3.66993,0.47139,1.53170315904e-17,-19.7487413428,1.8809688424,0.999923858009,0.0471884106078,-0.5,0.124911962664,0.00550681066917,-0.0062641,2.9152,0.0031441,1.0,1.0,0.00182953834265,0.672054509744,0.29996909071
116.66,32000,760,0.0554229917689,-1.08245507133,1.599,0.053156000226,0.129228,-2.63197,3.37759,0.466634,1.82076576039e-17,-8.85792862429,35.6685886798,0.999873913437,0.0665319434027,-0.0112765085047,0.120997839713,0.000532953471144,-0.00157378,2.90472,0.00141304,0.666666666667,1.0,0.000230333095229,0.624977561705,-0.0141109697623
117.346,31973,780,0.0573746757439,-1.29936030904,1.599,0.0545842654121,0.133966,-2.73583,3.52355,0.479642,1.77785690616e-18,-24.8822046411,23.9405622621,0.999904802008,0.0672452665545,-0.5,0.140901336708,0.00170997017006,-0.00431657,2.8933,0.00387209,0.666666666667,1.0,0.000494864107865,0.721117898676,0.201315351736
101.51,29387,800,0.0541787234838,-1.57056413511,1.599,0.0534916346991,0.136559,-2.98325,3.59873,0.476731,3.86860985203e-18,-22.7044002916,7.15482648356,0.999896940882,0.0647774726002,-0.5,0.12825306083,0.00256737239746,-0.0034488,2.87703,0.00345475,0.666666666667,1.0,0.000600968822296,0.766880446134,0.310902859887
118.175,31714,820,0.055213380714,-1.52215147688,1.599,0.0536433489861,0.135297,-2.70463,3.38558,0.477503,7.16950480681e-18,-19.339656583,17.058519486,0.999887996614,0.0671338832638,-0.5,0.139181013212,0.00242017497516,-0.00313706,2.84645,0.00261139,0.666666666667,1.0,0.00081917544585,0.661523226579,0.409678109308
108.931,29056,840,0.0543525139614,-1.54262735756,1.599,0.0531636736216,0.136287,-2.75777,3.43791,0.481,-3.912680263e-18,-19.4051303162,19.9717240441,0.999881146119,0.0718620956483,-0.5,0.128945101541,0.00219093693044,-0.0030358,2.83072,0.00338712,0.666666666667,1.0,0.000413723194447,0.811181839477,0.707026968481
107.097,29753,860,0.0550585677176,-2.76302225644,1.599,0.0539586112328,0.138533,-2.66776,3.50435,0.486592,-3.82102099693e-18,-28.2715962141,14.9323673576,0.999917478376,0.0656521932482,-0.5,0.136130074843,0.00351672659728,-0.00493127,2.82985,0.00403062,0.666666666667,1.0,0.000803733075124,0.77582564165,0.466260929605
120.701,31221,880,0.0552086280652,-1.45142333903,1.599,0.053343841959,0.138692,-2.99156,3.41743,0.489059,-2.68550151564e-17,-20.929632153,15.4129362989,0.999883534494,0.0694916186415,-0.5,0.132872249385,0.0024612666161,-0.00285343,2.80673,0.00449936,0.666666666667,1.0,0.000792940776266,0.691208968443,0.563326130496
136.436,32000,900,0.0575532819667,-1.06921131842,1.599,0.0537203462292,0.136714,-2.85567,3.2549,0.483757,8.43769498715e-18,-6.95013863842,18.5866284064,0.99991016261,0.0779633708491,-0.0164776559522,0.13671629302,0.000687353048334,-0.00191684,2.81284,0.00211755,0.666666666667,1.0,0.000191614622771,0.763629976191,-0.168327960139
140.539,32000,920,0.0569299888236,-1.09587632804,1.599,0.0531947298362,0.138788,-2.59405,3.47478,0.486317,3.33066907388e-17,-13.991175743,31.7283386227,0.999793197293,0.0798240893534,-0.0104175585403,0.133715649032,0.000724985614347,-0.00327474,2.78062,0.00353863,0.666666666667,1.0,0.000127971690047,0.823544129433,0.672806767643
134.026,31555,940,0.0556496508034,-1.39079065282,1.599,0.0527739938296,0.138448,-2.69103,3.25058,0.480722,0.0,-28.1398475258,26.9108124851,0.999850824081,0.0763116572372,-0.5,0.137730996701,0.00178408874153,-0.0024782,2.74704,0.00286535,0.666666666667,1.0,0.000635518394446,0.648357475947,0.487391304181
141.719,31722,960,0.0558535837196,-1.84805218096,1.599,0.0525746264014,0.137329,-2.7038,3.2495,0.485097,-7.16769672288e-18,-23.88743281,21.8169472065,0.999855299669,0.0807945848726,-0.5,0.136614496794,0.00174366664318,-0.00335052,2.73275,0.00392295,0.666666666667,1.0,0.00039206961304,0.776300595391,0.596722990625
140.341,31198,980,0.0562899435272,-1.27783983049,1.599,0.053209723431,0.13531,-2.70378,3.60519,0.484919,0.0,-18.2740896072,19.8143430718,0.999877280351,0.0811629857185,-0.5,0.139163264262,0.0021367201921,-0.00507527,2.72351,0.00642639,1.0,1.0,0.00043629075655,0.798010482246,0.434289279294
145.692,31696,1000,0.0547273635689,-1.33021844554,1.599,0.0526936950805,0.135142,-2.62363,3.66808,0.493427,-7.17357633276e-18,-19.8197584297,18.8990680261,0.999829147608,0.083506603219,-0.5,0.15289599968,0.00184001292218,-0.00255948,2.69208,0.00188918,1.0,1.0,0.000338072408293,0.818712348686,0.709425726962
150.406,32000,1020,0.0544186740482,-1.1033085745,1.599,0.0521373166012,0.1356,-3.14603,3.21765,0.488515,6.2172489379e-18,-15.9765736853,31.2375161522,0.999787428791,0.0858185103583,-0.0118448325879,0.142378810362,0.000662128949133,-0.00409123,2.65158,0.00346282,1.0,1.0,0.000122352120029,0.826473780857,0.722746755165
151.292,32000,1040,0.0551220728028,-1.03453730617,1.599,0.05220901881,0.136316,-2.56831,3.31683,0.485644,4.4408920985e-18,-14.5059636103,19.2152767311,0.999826463442,0.0860663324855,-0.0221263208513,0.139705730938,0.000726947255481,-0.00261924,2.62851,0.00187374,1.0,1.0,0.00015618826016,0.823184147378,0.599132374322
158.052,32000,1060,0.0551357124968,-1.1378352481,1.599,0.051996912981,0.137478,-2.98876,3.32982,0.481465,-1.7763568394e-18,-5.23925382128,23.4712306717,0.999611950935,0.0897356853181,-0.013905562999,0.15200488036,0.000702492929705,-0.00274055,2.58094,0.00319004,1.0,1.0,8.77940684985e-05,0.876365291677,0.859879350399
162.839,32000,1080,0.0565311010178,-1.09192049522,1.599,0.052307350137,0.136154,-2.47677,3.41063,0.488221,-1.42108547152e-17,-16.8548354279,25.8427677262,0.999721470902,0.0921667140222,-0.0135667767304,0.141135685072,0.000730851083222,-0.00291677,2.56781,0.00223533,1.0,1.0,9.31363569125e-05,0.873800495372,0.816028912343
159.997,31777,1100,0.0559544792658,-1.15963874457,1.66057093962,0.0521108978318,0.135688,-2.45206,3.21627,0.492407,3.57764539515e-18,-32.52440712,2.53179217476,0.999873560924,0.0910464216446,-0.5,0.145841439155,0.00201542976102,-0.00841973,2.56243,0.00307898,1.0,1.0,0.000605129280213,0.700219374241,0.360095699812
155.628,31783,1120,0.0564921220839,-1.25680134154,1.599,0.0522160391549,0.14066,-2.69712,3.39493,0.491428,-1.073091002e-17,-26.0446905933,31.987955643,0.999885399523,0.0894048301845,-0.5,0.146998026645,0.00181775689064,-0.0015839,2.5473,0.00151545,1.0,1.0,0.00043399674758,0.77049923495,0.484880405984
163.082,31978,1140,0.0560620632386,-1.94302863966,1.599,0.0523046080504,0.141146,-2.70883,3.531,0.492978,-2.22197365614e-18,-16.76568056,16.151666934,0.999902339898,0.0924046834549,-0.5,0.149036351159,0.0017344423079,-0.00197785,2.55018,0.00131312,0.666666666667,1.0,0.000285002681551,0.849131107323,0.514179800782
155.595,31378,1160,0.0539695104295,-1.18435512456,1.91234434622,0.051913670928,0.142454,-2.46414,3.60394,0.489601,-2.17388305924e-17,-22.8092150597,17.6843796149,0.999890893554,0.0898422534494,-0.5,0.142151430656,0.00218066009791,-0.00501557,2.53033,0.00370971,0.666666666667,1.0,0.000782745893459,0.643824718298,0.305115339809
160.612,31296,1180,0.0540246843765,-1.54435250091,1.599,0.0520808130432,0.138014,-2.88244,3.23684,0.494652,6.35710525348e-18,-30.4910804558,18.5280252363,0.999852528529,0.0925069010695,-0.5,0.145924001872,0.00202471855156,-0.00221991,2.50529,0.00177544,0.666666666667,1.0,0.000584915764107,0.711152952165,0.595785698091
165.13,32000,1200,0.0552782072174,-1.08134365027,1.599,0.05212204185,0.137414,-2.76719,3.25421,0.48829,1.42108547152e-17,-6.30350810422,27.7373391344,0.999734514649,0.09341951326,-0.010947430491,0.147823272595,0.000779750621872,-0.00231912,2.43377,0.00329682,0.666666666667,1.0,0.000136586798698,0.837049022272,0.783772751368
168.894,31557,1220,0.0538939461378,-1.5945914459,1.599,0.0519554868714,0.137807,-2.48082,3.18859,0.489054,2.16155219549e-17,-25.649280892,24.4133685102,0.999849874564,0.0967085039199,-0.5,0.153252705624,0.00194441231619,-0.00249001,2.4182,0.00287409,0.666666666667,1.0,0.000352888986316,0.81945182508,0.702424812848
163.522,31863,1240,0.055778536795,-1.21802161256,1.599,0.0520046691347,0.138568,-2.9057,3.15635,0.480285,-7.13597826455e-18,-29.8144701992,10.0027535654,0.999859693492,0.0929343444259,-0.5,0.153996903601,0.00203397892145,-0.00372386,2.41295,0.00429754,0.666666666667,1.0,0.000518668060281,0.745995336145,0.519370670687
132.2,28291,1260,0.0540864613176,-1.69223300915,1.599,0.051967010091,0.134547,-2.64802,3.21556,0.481374,0.0,-14.555872964,12.0429401477,0.999928488249,0.0836132097737,-0.5,0.152857823125,0.0054550343009,-0.00540544,2.4218,0.00562495,0.666666666667,1.0,0.00167729809303,0.69351639954,0.258667820295
175.245,32000,1280,0.055157675702,-1.13048169144,1.599,0.0515212652216,0.142968,-2.74946,3.2417,0.483392,1.86517468137e-17,-8.04841859594,18.6246576589,0.999899376939,0.0994622881936,-0.0255028524701,0.159627160441,0.000900010205923,-0.00731913,2.42896,0.00866192,1.0,1.0,0.000272053766818,0.767092375817,0.277258422166
145.091,30535,1300,0.0539218245611,-2.17439525109,1.599,0.0524290255606,0.13847,-2.7262,3.40647,0.486968,-1.30310768635e-17,-14.7066234965,14.3085012652,0.999916548849,0.0852380077693,-0.5,0.15245292893,0.00544138348547,-0.00244761,2.43569,0.00244486,1.0,1.0,0.000811431797567,0.851206475149,0.505461707566
160.558,31538,1320,0.052414637257,-2.03733747169,1.599,0.0511555855896,0.139094,-2.89279,3.26545,0.487649,-3.60475736323e-18,-19.5722944348,20.9568209536,0.99988988978,0.0912750853539,-0.5,0.156714158792,0.00306721562148,-0.00273999,2.43854,0.00149101,0.666666666667,1.0,0.000680057553814,0.779438453179,0.621957567503
145.45,30641,1340,0.0507650705415,-1.5131339698,2.16846223866,0.0508546663201,0.140256,-2.79371,3.47341,0.487301,7.42056967603e-18,-22.8390470411,17.9467126912,0.999921723292,0.085157907517,-0.5,0.148708782094,0.00478384903078,-0.00419404,2.4364,0.00317801,0.666666666667,1.0,0.00206497949948,0.569102956791,0.339403835702
157.451,30933,1360,0.0514226060286,-1.77980691984,2.51635281348,0.0509425766556,0.13739,-2.85608,3.16345,0.48532,-3.67526065114e-18,-21.3796828294,21.6476155987,0.999915285831,0.0918353469542,-0.5,0.158848116102,0.00335462284589,-0.00361132,2.41377,0.00480507,0.666666666667,1.0,0.00119393935745,0.646587289548,0.458910022643
175.63,32000,1380,0.0505232676393,-1.12473219504,1.599,0.0503965759942,0.142457,-2.57764,3.33167,0.48028,-1.35447209004e-17,-9.8249312063,23.966256272,0.999900080752,0.0997381268681,-0.0314797535908,0.158789351661,0.000820506331474,-0.00553311,2.40298,0.00463155,0.666666666667,1.0,0.000159262528998,0.80594286805,0.21833293476
172.051,32000,1400,0.0498427299031,-1.26588343782,1.599,0.0502493624758,0.143013,-2.79746,3.47882,0.48277,-3.5527136788e-18,-10.2766058103,26.4695035106,0.9998594881,0.0973486813239,-0.0259225997038,0.160421762261,0.000924057289527,-0.00272702,2.40872,0.00425522,0.666666666667,1.0,0.000141781997281,0.869908331324,0.627880649329
173.041,32000,1420,0.0505183632145,-1.13443411127,1.599,0.0501432919031,0.142785,-2.69119,3.66538,0.486112,-4.4408920985e-18,-17.5497428585,27.2366996093,0.999722524433,0.0979707970976,-0.0111770766767,0.158785565897,0.00090125912273,-0.00313799,2.39424,0.00298192,0.666666666667,1.0,0.000109537905159,0.880733662334,0.836046978997
177.033,32000,1440,0.0506378427765,-1.13914869679,1.599,0.0499587359624,0.142819,-2.64604,3.18125,0.489109,1.33226762955e-17,-10.7195405633,32.494657629,0.999781108063,0.100230057261,-0.0118574684104,0.15247128119,0.000826308921131,-0.00532292,2.36828,0.00563767,0.666666666667,1.0,9.2941071981e-05,0.901705121215,0.797167784225
166.184,30564,1460,0.0512962041861,-2.30837560054,1.599,0.0505727778287,0.141714,-2.62464,3.20455,0.486815,0.0,-34.9796849248,4.17924025305,0.99985730335,0.100224724016,-0.5,0.167343253406,0.00202505508705,-0.00593418,2.32924,0.00436765,0.666666666667,1.0,0.000114677127838,0.944464960034,0.547691572675
163.059,30713,1480,0.0507250544066,-2.88854240957,1.599,0.0504480121346,0.140529,-2.57898,3.47883,0.482748,1.48063475039e-17,-26.6508302842,18.8208353797,0.999862668386,0.0965756935901,-0.5,0.153642168147,0.00220114885983,-0.00221164,2.31434,0.00298949,0.666666666667,1.0,0.000562372295666,0.744570632181,0.628823011157
174.74,31598,1500,0.0511364859445,-2.33361680098,1.599,0.0497910946322,0.136336,-2.7017,3.30901,0.478745,3.597912454e-18,-20.264100622,21.4668713797,0.999890476461,0.0996984763962,-0.5,0.15379705596,0.00196276728213,-0.0028231,2.30587,0.00301252,0.666666666667,1.0,0.000540656234383,0.726212151553,0.460548415091
169.423,30541,1520,0.0500489947106,-2.3740871666,1.599,0.0500293027347,0.134012,-2.79023,3.37472,0.479296,4.65304171939e-18,-28.1564039584,24.1954168693,0.999848537636,0.102041943095,-0.5,0.157086700006,0.00187170566046,-0.00344526,2.28344,0.00408124,0.666666666667,1.0,0.0001559901584,0.920562882622,0.76074034474
173.047,31587,1540,0.0496473220394,-1.15991391514,1.73450651676,0.0497350790291,0.136965,-2.63931,3.25709,0.48455,-3.59916540734e-18,-31.3254388086,18.8761000983,0.999865209849,0.0995051276601,-0.5,0.154339853821,0.00219212030629,-0.00482252,2.25827,0.00352633,0.666666666667,1.0,0.000794230547732,0.639232285856,0.469739345782
184.61,32000,1560,0.049305844821,-1.16399299792,1.599,0.0491897312602,0.136894,-2.6667,3.25124,0.475549,8.43769498715e-18,-6.77610178249,38.9203410366,0.999777727632,0.104854597006,-0.0123006561224,0.154759199428,0.000853030714198,-0.00206472,2.24261,0.00274703,0.666666666667,1.0,0.000148414204631,0.888834818028,0.812713730042
173.644,31019,1580,0.0504138411577,-2.45574097691,1.599,0.0497379757952,0.136147,-2.83503,3.21628,0.477413,-1.46602840481e-17,-31.3977699109,8.41231987371,0.999875427714,0.101607737761,-0.5,0.164736098449,0.00229146165701,-0.00629533,2.22274,0.00456051,0.666666666667,1.0,0.000685092470682,0.728842515273,0.394948780516
