_Episode _MeanReward
20 -681.6659
40 -672.6464
60 -635.0352
80 -703.4466
100 -623.2274
120 -687.8693
140 -685.78613
160 -729.12244
180 -697.1984
200 -591.86035
220 -621.1156599999998
240 -627.0962
260 -718.0967400000003
280 -632.39954
300 -623.8071
320 -561.7433
340 -601.8177
360 -559.0537
380 -672.0692
400 -537.99915
420 -564.674
440 -599.3504
460 -559.6664
480 -505.25982999999997
500 -508.1184
520 -542.2441
540 -500.56167999999997
560 -547.72217
580 -470.9505
600 -452.49274
620 -542.6151
640 -513.4956
660 -505.2897
680 -443.1936
700 -460.6337
720 -409.88672
740 -465.2486
760 -448.92537999999996
780 -453.73087000000004
800 -415.54434
820 -419.6585
840 -410.6534
860 -396.85284
880 -401.92285
900 -406.3503
920 -398.8133
940 -428.0638
960 -397.84722999999997
980 -401.1197
1000 -358.8677
1020 34.158879999999996
1040 -2.124701
1060 95.869095
1080 140.34038
1100 152.42293999999995
1120 165.63478
1140 114.80564
1160 169.46455
1180 58.370674
1200 174.90503
1220 183.29436
1240 185.8919
1260 187.8546
1280 192.54738
1300 188.51946999999998
1320 185.04256999999998
1340 126.54088999999999
1360 189.28465
1380 192.99727
1400 192.85718
1420 190.43236000000002
1440 191.06094
1460 191.50937
1480 192.2927
1500 188.50337
1520 188.91586
1540 191.7616
1560 190.28517
1580 195.83661
1600 191.56552
1620 191.72816
1640 192.40697
1660 192.54183999999998
1680 190.31456
1700 188.67845
1720 193.16603
1740 192.22543000000002
1760 192.02657
1780 189.76111
1800 192.21912
1820 191.66966000000002
1840 194.79858000000002
1860 192.25932
1880 191.60298
1900 193.40686000000002
1920 194.46745
1940 194.42401
1960 192.04263
1980 198.3839
2000 193.4061
2020 187.83969
2040 192.03783
2060 190.02823
2080 195.27791000000002
2100 193.56993
2120 191.74599999999998
2140 190.96281000000002
2160 195.4719
2180 194.42209
2200 191.50578000000002
2220 195.4293
2240 192.88985
2260 192.31206
2280 194.66371
2300 192.66478
2320 194.1003
2340 191.33621000000002
2360 193.14175
2380 191.71399
2400 191.76344
2420 197.1264
2440 190.9033
2460 193.73483000000002
2480 195.25557
2500 194.42184
2520 192.24661
2540 194.62086000000002
2560 194.9902
2580 192.29869
2600 193.16048
2620 192.94125
2640 142.02676
2660 189.50644
2680 192.50708
2700 145.63358
2720 194.7302
2740 155.70796
2760 192.4921
2780 191.85796000000002
2800 145.44507
2820 108.91195
2840 97.55382
2860 141.96812
2880 193.66577
2900 43.029742999999996
2920 148.1236
2940 149.41539
2960 192.52993999999998
2980 187.1735
3000 189.08183
3020 144.69899999999996
3040 190.95377
3060 140.95498999999995
3080 193.16400000000002
3100 194.16502
3120 191.18478000000002
3140 189.48076
3160 187.70946
3180 192.50679
3200 189.8632
3220 189.85225
3240 142.59734
3260 193.2119
3280 140.1203
3300 136.62004
3320 192.62589
3340 189.50157
