_TimeStep  _MeanReward
4096  -113.888
8192  -110.082
12288  -119.09
16384  -110.096
20480  -102.592
24576  -110.591
28672  -117.008
32768  -104.462
36864  -109.241
40960  -109.087
45056  -120.735
49152  -110.261
53248  -102.971
57344  -103.519
61440  -98.5127
65536  -99.9353
69632  -101.965
73728  -96.7355
77824  -102.59
81920  -93.3976
86016  -102.747
90112  -99.3124
94208  -96.2945
98304  -95.2771
102400  -95.5779
106496  -100.741
110592  -116.246
114688  -102.012
118784  -96.7651
122880  -94.5327
126976  -95.077
131072  -95.8159
135168  -105.692
139264  -91.5463
143360  -100.938
147456  -99.5182
151552  -92.5866
155648  -97.9051
159744  -98.5378
163840  -95.9455
167936  -92.7145
172032  -88.4074
176128  -101.345
180224  -98.6126
184320  -99.2712
188416  -94.7165
192512  -94.9759
196608  -99.3073
200704  -96.4258
204800  -91.7232
208896  -94.8571
212992  -92.7216
217088  -92.3092
221184  -92.5885
225280  -99.402
229376  -105.703
233472  -101.965
237568  -92.3447
241664  -94.8033
245760  -97.1128
249856  -91.5928
253952  -93.9617
258048  -96.0781
262144  -95.4614
266240  -98.3102
270336  -90.2833
274432  -96.5027
278528  -109.632
282624  -97.8891
286720  -100.91
290816  -97.1693
294912  -96.5753
299008  -102.345
303104  -98.0407
307200  -103.353
311296  -98.1061
315392  -100.371
319488  -106.748
323584  -103.036
327680  -104.889
331776  -94.9246
335872  -95.4348
339968  -93.2062
344064  -95.7271
348160  -93.78
352256  -94.5482
356352  -100.161
360448  -96.2606
364544  -91.4479
368640  -109.449
372736  -101.203
376832  -99.1436
380928  -93.7893
385024  -98.6041
389120  -94.1264
393216  -96.1038
397312  -95.8398
401408  -90.9944
405504  -93.4571
409600  -99.9778
413696  -107.379
417792  -107.466
421888  -100.614
425984  -94.6602
430080  -93.6941
434176  -96.9286
438272  -94.2914
442368  -98.6168
446464  -93.9128
450560  -96.0283
454656  -97.0264
458752  -103.256
462848  -99.8957
466944  -110.246
471040  -96.0187
475136  -94.9451
479232  -94.2717
483328  -98.0443
487424  -98.383
491520  -96.842
495616  -92.6239
499712  -95.8715
503808  -111.302
507904  -108.588
512000  -102.367
516096  -95.0565
520192  -93.3469
524288  -101.069
528384  -97.28
532480  -93.5575
536576  -94.6585
540672  -97.8851
544768  -98.8414
548864  -111.384
552960  -110.532
557056  -93.8659
561152  -99.7862
565248  -94.5189
569344  -97.4959
573440  -97.5053
577536  -95.1042
581632  -94.5782
585728  -100.496
589824  -110.336
593920  -110.595
598016  -104.716
602112  -94.3601
606208  -98.604
610304  -104.776
614400  -90.4983
618496  -96.5379
622592  -97.4014
626688  -97.4461
630784  -107.724
634880  -110.057
638976  -106.289
643072  -94.048
647168  -97.5767
651264  -90.4379
655360  -94.359
659456  -92.8095
663552  -97.9082
667648  -94.0027
671744  -100.574
675840  -108.663
679936  -96.7144
684032  -103.016
688128  -94.4435
692224  -94.0492
696320  -95.8922
700416  -92.0593
704512  -101.38
708608  -94.8299
712704  -110.19
716800  -96.9249
720896  -110.272
724992  -105.435
729088  -96.9897
733184  -95.7302
737280  -98.108
741376  -99.8532
745472  -97.52
749568  -99.1077
753664  -105.897
757760  -112.155
761856  -106.28
765952  -96.1781
770048  -95.9387
774144  -95.2256
778240  -97.7335
782336  -99.0378
786432  -95.3657
790528  -106.903
794624  -109.535
798720  -103.108
802816  -105.519
806912  -95.9
811008  -103.386
815104  -97.2962
819200  -100.214
823296  -99.4156
827392  -99.9295
831488  -110.206
835584  -110.151
839680  -109.488
843776  -108.895
847872  -98.9406
851968  -100.025
856064  -98.9143
860160  -95.4898
864256  -95.723
868352  -104.7
872448  -106.497
876544  -106.307
880640  -109.8
884736  -100.844
888832  -93.2065
892928  -95.0143
897024  -101.831
901120  -94.2238
905216  -99.0164
909312  -105.145
913408  -110.854
917504  -110.863
921600  -106.245
925696  -101.724
929792  -96.9462
933888  -95.7753
937984  -97.9468
942080  -99.0469
946176  -109.587
950272  -107.42
954368  -104.232
958464  -106.509
962560  -107.591
966656  -98.2425
970752  -96.8611
974848  -99.1253
978944  -96.7068
983040  -104.943
987136  -104.514
991232  -106.715
995328  -106.192
999424  -107.346
1003520  -98.713
1007616  -88.8872
1011712  -96.8625
1015808  -100.663
1019904  -101.028
1024000  -111.658
1028096  -105.142
1032192  -102.451
1036288  -109.184
1040384  -96.1836
1044480  -92.2211
1048576  -91.8466
1052672  -107.648
1056768  -105.95
1060864  -109.308
1064960  -109.841
1069056  -96.3157
1073152  -95.5206
1077248  -98.7437
1081344  -95.7488
1085440  -104.72
1089536  -105.578
1093632  -107.162
1097728  -104.891
1101824  -108.397
1105920  -104.456
1110016  -93.2388
1114112  -95.2087
1118208  -94.6322
1122304  -106.316
1126400  -105.609
1130496  -93.7273
1134592  -103.583
1138688  -110.369
1142784  -107.55
1146880  -110.326
