_Episode  _MeanReward
20  -115.492
40  -126.549
60  -129.328
80  -124.617
100  -119.994
120  -116.549
140  -117.8
160  -117.362
180  -110.947
200  -107.097
220  -98.2299
240  -96.3302
260  -94.6861
280  -87.9595
300  -88.8904
320  -87.7865
340  -94.2979
360  -92.1675
380  -88.0849
400  -75.8219
420  -74.0112
440  -63.6165
460  -57.9021
480  -53.2385
500  -48.5077
520  -42.207
540  -32.7055
560  -20.3748
580  -11.7724
600  -3.84295
620  5.84758
640  3.94349
660  22.8692
680  29.0247
700  22.6162
720  38.384
740  23.7727
760  48.659
780  45.7168
800  60.7727
820  57.4795
840  60.3764
860  73.9645
880  73.8183
900  77.2065
920  85.4751
940  77.691
960  63.4032
980  77.7063
1000  94.4862
1020  92.123
1040  97.1646
1060  111.351
1080  113.752
1100  88.1911
1120  108.268
1140  120.989
1160  112.333
1180  112.931
1200  134.327
1220  101.387
1240  106.82
1260  129.676
1280  100.444
1300  134.217
1320  155.534
1340  146.391
1360  149.392
1380  151.745
1400  147.248
1420  154.617
1440  176.3
1460  151.03
1480  154.027
1500  181.784
1520  140.668
1540  162.862
1560  169.363
1580  150.643
1600  201.455
1620  170.946
1640  204.335
1660  201.966
1680  157.271
1700  215.225
1720  200.6
1740  220.95
1760  192.983
1780  168.169
1800  166.541
1820  151.649
1840  232.285
1860  204.728
1880  223.301
1900  208.002
1920  173.15
1940  249.287
1960  234.266
1980  243.371
2000  206.948
2020  208.99
2040  228.794
2060  197.131
2080  215.901
2100  205.754
2120  199.054
2140  224.389
2160  188.972
2180  214.522
2200  230.614
2220  238.665
2240  234.932
2260  221.733
2280  232.915
2300  248.856
2320  242.786
2340  197.827
2360  234.538
2380  196.554
2400  197.176
2420  192.585
2440  259.861
2460  210.039
2480  244.424
2500  246.414
2520  256.242
2540  223.072
2560  264.023
2580  262.474
2600  261.773
2620  262.972
2640  262.263
2660  263.055
2680  263.578
2700  266.321
2720  246.639
2740  248.111
2760  226.216
2780  246.326
2800  202.935
2820  255.718
2840  233.686
2860  223.473
2880  229.096
2900  236.534
2920  194.082
2940  194.364
2960  210.233
2980  250.941
3000  266.176
3020  176.18
